avaliacao_key,id_avaliacao,id_pedido,data_key,data_avaliacao,ano,cliente_key,produto_key,nota,comentario,avaliacao_positiva,quantidade_avaliacoes,cliente_sk,produto_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
7839,7839,11523,20231009,2023-10-09,2023,2909,7263,4,"Produto excelente, superou minhas expectativas!",True,1,dffa69ee5f5972eed3d700490daea3e73fa30c100692b99670d3a8277b741780,171fc7a3911f19a6e6d062f983ff69e4af3796b17e605ef11669e92ec42e317c,bb38f85cc94015d7831864297deca7cc8699f235bddf0a5fbd8353f8638ff612,manual_run_1,2026-06-24 01:00:31.919
8139,8139,10148,20230213,2023-02-13,2023,13174,10363,4,"Produto conforme descrito, embalagem perfeita.",True,1,e0e00e780d9fee0eba227b5403ade137010dcc436b23268617b331f3d507c593,2135eba87c8946917d2af3c7d6a134c00db1261cd9b4cf5c0f098d7c69739165,e7cf98ab3c96e1f19a523b791e457de555aa36615d3ae05918265d301349072a,manual_run_1,2026-06-24 01:00:31.919
8720,8720,11637,20231001,2023-10-01,2023,7813,11131,3,"Chegou no prazo, produto razoável.",False,1,569bcf6b6509bbfcb19d1cf2370363de87e211004227e2eea636f38335aade38,4bf42bc67dd7d33046bc806a2c0313ea7e60b71fb0c6e59709b96ca19ad0b386,263db6efda17dc88be436ec48dc8849e4742ef04ff57b6ee0ac6aa4206a0e5b2,manual_run_1,2026-06-24 01:00:31.919
9018,9018,5569,20230105,2023-01-05,2023,12962,5691,5,"Muito satisfeito com a compra, recomendo!",True,1,ccb1e79308f0e40ad7a0faa3a06e956584a26d328735742d320c50e1ae158864,be88949776ad7549250a079eb16e88ab5c3ac47ff1ed36a760ef22f906dfceee,363a5d82f40c1993560e106587d09fa9f5c5d30e7cda51550968bcf395cb5e12,manual_run_1,2026-06-24 01:00:31.919
9304,9304,14664,20230201,2023-02-01,2023,12024,11379,3,"Chegou no prazo, produto razoável.",False,1,166a2d01d757445753b38072db9318ec01713009ca85fc990dcdbed5445637e4,c394163dbb41eefdadf7fe02c730f164edc2b790cbc1744f90732d882a49cfbc,f3bbe2a669e8c8cb20c7bb79a4d9d5450ca1207e0142bd8770f56ccc7684a021,manual_run_1,2026-06-24 01:00:31.919
9589,9589,7629,20231207,2023-12-07,2023,14592,3162,5,Comprei e já quero comprar de novo. Perfeito!,True,1,91439e778596a48a0b610c6950d4e9694e68ae7f80ea723cbc2633460777f13e,408c6bf01f50d6e21f6f3c9ce524adb3301b009a2b27203ff456da457edb196e,4ad27a63046227da8c6e13ec32f65876bc20a04abe85dcbee8a9b2ae88bcdd92,manual_run_1,2026-06-24 01:00:31.919
10888,10888,3247,20231018,2023-10-18,2023,13716,5924,1,"Produto com defeito, decepcionante.",False,1,12ade2b1dd7a168a2d7b919d7da6c95b7936fe7ee328c661020ac21d66c2ccdf,5c15d3cdc442b366defd5bd6e8525b4cd946097ff313261396f26925f572d612,73e57af27e8445214f280348bb05ea883e867109b9987d58cb6ce2eae8424c79,manual_run_1,2026-06-24 01:00:31.919
11756,11756,4695,20230221,2023-02-21,2023,9746,9387,5,"Produto excelente, superou minhas expectativas!",True,1,41827360f38a7d067523ec8dc169da3f10a70d9a00ea0883294961509fb3cfd6,99df5e00594e0ffacc5f7a28647065b5364f1eb9fa91587655227a887a1f708f,1fc861fc45a10c5c3404d7b8a871bf8f67a5c8ddb09a5956a1f07930a74f6747,manual_run_1,2026-06-24 01:00:31.919
12699,12699,8196,20230613,2023-06-13,2023,10625,1952,2,Demorou muito para chegar e veio errado.,False,1,973d0a391939e7dfed5f7d8940a8a7f683f31496418a24ede01158a1171312a0,595c78ddee4cfa5c94859c882b46fa24952a2a75719e210690072c5340929a53,f9b28e5ad66c9f23cd7f85215f4c9454561f59cbf0e1048313ccd4e2b7dde84f,manual_run_1,2026-06-24 01:00:31.919
12919,12919,12824,20231024,2023-10-24,2023,3284,13498,3,"Nada de mais, mas cumpre o que promete.",False,1,d387bc04c5437075e7f08811ea84e8881c628642df11176e07a087fd1b839b75,385be6bee2806b73f3edb47d31788bdcbfe81d70129226d2d4eeda3bfe2616cb,a718d27bb588c9f5d044fc92443474a8bfa1fdb0bd11623a3b2880e2f56a0186,manual_run_1,2026-06-24 01:00:31.919
14984,14984,14218,20230320,2023-03-20,2023,655,5735,5,Atendimento incrível e produto top!,True,1,e96b9e2318d96f654da06692a92a37730f95e734f9b83ab06b581418f84a5d24,7411e1630ffacdef7feba60f48ffe7240fa8f6364125e82393c5d2ca5dbd5842,6ea865fd31e5af211180c60e8b488a22ef70369757db20a23a55b7f2e46ccb3d,manual_run_1,2026-06-24 01:00:31.919
1601,1601,9536,20231109,2023-11-09,2023,9534,803,5,"Produto excelente, superou minhas expectativas!",True,1,89740d8de1dca1e436ede2f86235f198ab605bb5b30cff32d53e8c59df3fdc2a,6987be469098c410e457703fe13aeb76689aa34b66f6bedc236efc426cb4cc29,c4cdaed4af2f78013e10922794dcce5f69b93f78a6ddc0221906b5a70c34bda3,manual_run_1,2026-06-24 01:00:31.919
2012,2012,13918,20231025,2023-10-25,2023,13427,1998,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,399f4f9b8f64214e864fba274366742d5f0e83ab5d2e896e5585d6c7a6ff42c2,3a098fa7e31569a2174efc47ee1388b2f67d105ea8fd94c9aa91252d575de88c,056fd51f8a98138f10ed4fd75c39c1d298c93aa4b5334a3ddccda8e8b147b197,manual_run_1,2026-06-24 01:00:31.919
5059,5059,5945,20230608,2023-06-08,2023,4020,12866,4,Entrega rápida e produto de ótima qualidade.,True,1,ebdd226c055e2434ba62873eb96c39d8af1760e38e0f345f8a566345c1a9ea1d,69287a9d9520af107d0f93f10fc75c8d5464102c76bbea5cf0166cd9e9910f02,e8497b182938444716be72e8a32b112f766f04d20a9f6494b9eb628019358a30,manual_run_1,2026-06-24 01:00:31.919
521,521,1178,20230711,2023-07-11,2023,10143,4643,3,"Produto ok, dentro do esperado.",False,1,ad7b0fff29a5089dbe4d89c9dad40f233a21f0675afb8e4051691ea038a641f7,377027d716d682a73bc6aa7f7905a4cb32fc85bba5ba8d217297565576cbdf89,14ab19a2e6a383721860c75c400e25e1f9ecb6308981751eb61f56175bf6550e,manual_run_1,2026-06-24 01:00:31.919
6245,6245,1951,20230905,2023-09-05,2023,12147,12044,5,Entrega rápida e produto de ótima qualidade.,True,1,87b74804610077642130045de265e90ac4974bfaa3d773643e7ea20fcd224b17,7ab225b40dc3e0277a82fe7953dfdba4089b9840fd1e889b6f583a8601de82de,ff0ec9caa7485566a28236fb187a2fd4f3c2eae3c7d9032488f33aecf676d07e,manual_run_1,2026-06-24 01:00:31.919
6991,6991,10889,20231116,2023-11-16,2023,2878,4572,4,"Muito satisfeito com a compra, recomendo!",True,1,9ef1cf61d95d8908cc3c288579e01a43f663e4be641fadc6a2b9af6422a6b281,344ea910ef6783b4dfec91853d387c3c59441ce53412312f80c482cc8233d9bb,a2846705e87396d80772b362138b926253cb49d0c3b4501f7052898f145893c1,manual_run_1,2026-06-24 01:00:31.919
8286,8286,14020,20230210,2023-02-10,2023,5940,14245,4,Comprei e já quero comprar de novo. Perfeito!,True,1,1ec6b03b370e6062ba47e172e52b4d30c90c6d9ec8561be57c98e149933dcb8e,5923905fe7c669dd16c3129582db3b3e99a6940c12731617b4504296da6cd264,2838e6eefbd233a398645325bb53ff87333c9b2fcd581a5ac725a58f23954546,manual_run_1,2026-06-24 01:00:31.919
8758,8758,2807,20230724,2023-07-24,2023,6915,12459,5,"Produto conforme descrito, embalagem perfeita.",True,1,8bac541b3411fe013529ca84946e5060b649a0f41869faf2538b08a88358b507,4f8442a2787182b5a741c23c8c98f865a86a58dbf37269998e24f1ecc37abfee,cdaf49df56a6114c48faa0a5ff4251a57ea1f73fa59e6fc8785666203419df48,manual_run_1,2026-06-24 01:00:31.919
9456,9456,11271,20230928,2023-09-28,2023,5654,6589,5,Comprei e já quero comprar de novo. Perfeito!,True,1,2aae97012175d1e9cb88d843cba081e1948bae648846a035339aefa08fcefbef,be5f68ce337f9fad690d000f7cd61c319225c7dc71ba1202f7566374c6102eea,f3fb692a6f47a1f5e93378197d9dcefd7c628471745c07ff6ba8d28f6e3edc50,manual_run_1,2026-06-24 01:00:31.919
9560,9560,5244,20230905,2023-09-05,2023,9607,5957,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,a1054da246ea8c1cd8f1f76341fa38cc358b4034c35f6860441ace3fe9769e70,964a43fb3e75498c252e84143bc23140fad24f501b8dd9430c2ffe61413dcca3,234acd1ef1dbd3658a9478fdf42bc7946ef6dc30408c8fc79c7ea9058fb169f2,manual_run_1,2026-06-24 01:00:31.919
10755,10755,1691,20230204,2023-02-04,2023,6523,1903,3,Qualidade mediana pelo preço cobrado.,False,1,4334e34146971ae76421e2c9d07bb29414d410fa63aad2d70958b955e4dd89bc,a69dd74bc1ce50614840eae9ba760b2791483f236ac6641f92c28f0babf973ec,1a42b2ab5c96b1b8f2c37a6e49f480c5b47d51c9d1d427fce5f8b4003d131454,manual_run_1,2026-06-24 01:00:31.919
13869,13869,9357,20230131,2023-01-31,2023,12846,2084,4,"Muito satisfeito com a compra, recomendo!",True,1,e3ea8c78af4ef220cf73a6fc2e782a51150f2caafa421841345fc587a4a2517e,6f3f955095e8c1becbbea8d802f276194e167a95e28c46dd6799dc8f6eabcd9a,e3f2f20e15743c9ecdf84a006585981e3dd11d328026ff1280e94f72581276b2,manual_run_1,2026-06-24 01:00:31.919
13919,13919,9760,20230716,2023-07-16,2023,5750,4757,2,"Péssima experiência, não voltarei a comprar.",False,1,50c2cad1d5c635086ec6b4381ac2bc8619c78191026d1f2289e6498f63b305d7,de0856379ac81940182960303f0b24ff518292f59e321979efd7efa4c6a47d16,7ed1115c3a04ec0d7226857f46a952396fe6b4f5ae5572cbfd4ba91edcd1be92,manual_run_1,2026-06-24 01:00:31.919
1517,1517,11994,20231230,2023-12-30,2023,2870,9974,2,Qualidade muito abaixo do esperado.,False,1,06637d835d62b18b06ce6793a583b132af73d6f2c63c226380e57ce13d172443,aad392f2a7cc8bd7d3933edc65ed9feb974cb51e9efb764c765c62db68d93938,45706513939fb6c4a72f949ea39cb4c44ff56ab495b4d8ce5e51cf2ebec54ef3,manual_run_1,2026-06-24 01:00:31.919
161,161,2785,20230325,2023-03-25,2023,9916,13998,4,Atendimento incrível e produto top!,True,1,5263762fb1809ec6efc9bb5137cbd7de3acd53c67cc07a163937a6047dc4a208,8397babaf5c62233a4b900a7c306ae3110dc4fac09d70b20112eeafeea6b6095,b73cba86adec38590c6cc6dd2b1bd5c2d438bc7905ba138f5222e498658c9521,manual_run_1,2026-06-24 01:00:31.919
2057,2057,7669,20230209,2023-02-09,2023,1187,11067,5,Atendimento incrível e produto top!,True,1,4fe15af06e9e986e313a25db1ce69ff4a58c0aa51e50b97ff99e29ce9fa87811,7101d6a96fe2681f1cbc83f712919a9b67dccb538ef98154e35b6d986cb957fa,d905b0bda7bd88c670beb7c6575053ac9d1b100b0f4976da4d884cc1a3432ead,manual_run_1,2026-06-24 01:00:31.919
2234,2234,705,20230825,2023-08-25,2023,3914,7450,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,3d9c551504adc010e220869b6cde3e4b974b24687e5775fb1b2d76768e44cd05,8ddf00d15c41886099bb7037373e3d7e6887792193db5ae31b1dfa1c16110e9a,d638602caaa8c554e790d970c78211b11739ced0cea786e440b1a269db8f8c3d,manual_run_1,2026-06-24 01:00:31.919
2239,2239,11613,20231023,2023-10-23,2023,14663,12607,3,"Nada de mais, mas cumpre o que promete.",False,1,55867c875fdc9429002b46fbbbd485577793e5e99617f05a4bbbff16d6fc0920,713c3826c47536da634b8506892cdeb1e750aa03922afdf49b80ae27f0567162,0da94159e4651c7301f7f82d11bc2ad1f32fa97913bf44ea619ff3a31561ec6a,manual_run_1,2026-06-24 01:00:31.919
3216,3216,10741,20231118,2023-11-18,2023,966,4187,3,"Nada de mais, mas cumpre o que promete.",False,1,91c23701939faad9271af16cf3a6a50de9ab2d233a365dfc3f46c26a84298157,a55a9c058bb4ab917715e06259b2c98fdbda782020322e36853f935796b8a4f9,cfc5badd6f1b7052f5c0a2403d6c5ffb111b0e5e14a0a6419ed50c5f1f6a70c4,manual_run_1,2026-06-24 01:00:31.919
3842,3842,12751,20230825,2023-08-25,2023,10157,3578,5,"Produto excelente, superou minhas expectativas!",True,1,372e253d08731b15af452a9569cc71291aa1d6f7bea8b80300bca0fab67c8454,e8eec638e7f2d67e2b506b1bd0f59704397b39e895dfad4f7917a34bf00de73f,f15148d6e1d2301bf637a0d8a25ccab4680de155d8bb3e9edfea9c20a092c0fd,manual_run_1,2026-06-24 01:00:31.919
4207,4207,4761,20230927,2023-09-27,2023,9372,1032,5,"Muito satisfeito com a compra, recomendo!",True,1,5bff1d47f17dd9e850613d8577982106af1ea255e4b3367299b29af64b8312a0,fb082e0c606716d3588a1a44c9e811a1b261ffc5a7a0165ef83840786ce7903b,81e3c2e1a1bb1ed4e674a9a4f6c1408659de4f41781f040da261f5991ad1b3c7,manual_run_1,2026-06-24 01:00:31.919
4420,4420,6002,20230705,2023-07-05,2023,11156,10753,5,"Produto excelente, superou minhas expectativas!",True,1,833254fad16bf71e72c018eef5e142cea0e4d9e862d58cfe58fc85634892f6f1,ece309ab2f174aa185ab126d4d004da310c6ba3e259f8c64b7c5ee289a5ae7cf,1f203aa3781ed8fab5c3e4fe363a986c3b71fc8b72a69666026d3798e80fbad6,manual_run_1,2026-06-24 01:00:31.919
4798,4798,14833,20230518,2023-05-18,2023,13910,39,5,Atendimento incrível e produto top!,True,1,0f04036845b4e87a1f017327c6e8ab40e671d052cbd4945bd48929d844030c59,d2a3460f583910f88b6cf2d06430213aceb63c0e30f6bb03ee4e6bad956a245e,b554b52ff1600da59c84209feae37c2cc9e0325f6eaef3bdab2e882bf28df155,manual_run_1,2026-06-24 01:00:31.919
6650,6650,9932,20230704,2023-07-04,2023,14064,8543,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,28b30f5b74d90792f62ff42694d057e8bbd3792d27f940553af45360296b269b,23ea73030d179d27d5c89d191ac8a935a67903e689130d1d3584f1cdec07324b,5e17eeb4e8a0d1927a7a1d5a02d9d20f192fbc01e57f2a926cc3e6fb115f7f1d,manual_run_1,2026-06-24 01:00:31.919
6870,6870,7062,20230416,2023-04-16,2023,2878,2525,5,Entrega rápida e produto de ótima qualidade.,True,1,9ef1cf61d95d8908cc3c288579e01a43f663e4be641fadc6a2b9af6422a6b281,7686360aa7e54d8bbe22b1215215f4d381e675c2a9784255866dd3c5ae77d4b5,0f548b038d5ce16c39ac240aa20bbc97bf410beb801e53953161df03cebad924,manual_run_1,2026-06-24 01:00:31.919
7150,7150,8664,20231102,2023-11-02,2023,10164,2463,5,"Produto excelente, superou minhas expectativas!",True,1,c842621ba179e4c7831cb9ae0489e65334c677ea3df7a97fc46404f3c94862b7,92ee88885a2dec2d313322dd8011cd59f93a09403231422c072ac60840ba431a,067a87517aa5ef134e87b5d0ae363b0546f604ed7b9327ce85510476ef5a016d,manual_run_1,2026-06-24 01:00:31.919
7380,7380,11296,20230327,2023-03-27,2023,10166,10913,5,"Muito satisfeito com a compra, recomendo!",True,1,103a007d7bff2ebae86df37ecb1785b903aa7c732695f2c77e5e1e752f710085,0aeb3601285d3c50356f20e855fb9697012c1e21af438c5bdcdfffb8a994d20f,636e045d4f0ab6de74ff2b191b090a235fe86ef729eff7484f5aa2f43578934b,manual_run_1,2026-06-24 01:00:31.919
9462,9462,13437,20230205,2023-02-05,2023,10413,14597,4,"Produto conforme descrito, embalagem perfeita.",True,1,e727fd6f27289781d02bb7b70498307e608510de97cb9961393a5f9e0cc2c612,978822f5649827286b1387a95e5919dc29760757941f57274227fdb82d5f5968,9adf182f109f8d793a4d4b4bad6d6a6dea41cdae9ac4171860330ea683a9f153,manual_run_1,2026-06-24 01:00:31.919
10151,10151,9101,20230511,2023-05-11,2023,13370,3633,4,"Muito satisfeito com a compra, recomendo!",True,1,683042c14e68ed005e6f1e2fd270982b9e5fde28847f7093de6f588e18586e1f,780a41342268ef37fa5260a1478bfd3b1d2be0756980bdc0ec2db2da29a24e6d,97ee7d45599a5a6573f7a1f9feb3ce2fcf47d4c16ea5e4075018b11ea45c2bd4,manual_run_1,2026-06-24 01:00:31.919
12089,12089,689,20230603,2023-06-03,2023,1847,13958,4,"Produto conforme descrito, embalagem perfeita.",True,1,ec5ac810dc9dfc400b8c3ac20d112f6535e9d198ebd36f09acbd2e62705f15cd,b4d2b60f06aac5efe0c2b43fde7ca1bb80c8a40940d7edd04b36fc124f40e160,e1f87cb7443c16bafb891faeeaa26266d9a858a8917e8393d25437cfcb02ac09,manual_run_1,2026-06-24 01:00:31.919
13861,13861,1997,20230615,2023-06-15,2023,12116,14171,3,"Nada de mais, mas cumpre o que promete.",False,1,886f6c4ce16c9d921ee460b9114757a179529342a2cd7fa20b03c87a48ff3eee,dfea30595dced6e2e7a8817435ca0ee01a1030d6d52c4aef7eb7c6f91d5ad245,f667016d827b6f032e8180f3d056f4d5b6e83e7d2a58cb3d4e316c387a8e4f7a,manual_run_1,2026-06-24 01:00:31.919
1596,1596,10128,20230122,2023-01-22,2023,9766,7188,3,Qualidade mediana pelo preço cobrado.,False,1,5dfdcff26aa1c4ebdf936d3700f26b59ac31905bf485399cc5abae7776ef0ec1,43227f576f97812d4efe35e9bbceef83eb8bd1edb1ef444e3f6c1352cb4b2b3b,932ca315cefd2133e0ac02f1782bf70d43752977299c9804e6a925c3535a912d,manual_run_1,2026-06-24 01:00:31.919
1902,1902,12267,20231225,2023-12-25,2023,14395,1868,5,"Muito satisfeito com a compra, recomendo!",True,1,c5d3ca5a580fce6f04bbbb0699c1157a542f20bcda0ce58b9a65c0ec82696f6a,0d18be827c9be6dc3c0551b15d9bac587673ab54db31b9fb58aa006ea2a33b25,e494c8fa77c7d723bc9439a10d1a9e61919a43d5f8ba8e70c50808fd61374167,manual_run_1,2026-06-24 01:00:31.919
2101,2101,8515,20230301,2023-03-01,2023,8585,8786,2,"Não recomendo, produto diferente do anunciado.",False,1,6a1239d8c3bbdd668d13cc0cc82ba26e3761cc041ce2a80beee30d8f51733e54,b517ef1b180a50cd1e2495cf32b8239a28ee72f54dc296dbae2867c9d3680a22,24d5317bdd7a79f841ce70729ffb0fbfa28cf56081c0c818eeb815317d2ad5be,manual_run_1,2026-06-24 01:00:31.919
212,212,13237,20230814,2023-08-14,2023,2563,5883,5,"Produto conforme descrito, embalagem perfeita.",True,1,4269d6c7a39a64da55625f0b695f0e506450ffb4737dfe74746ea38646843181,2142baf8c12a46418a0891d3ef7df77cd145fa8b5267f5fb5d52ca5e3a5d577d,f211ee77069ab7fc2929c8b888805c55d320b53da10d2307666a993b122e4705,manual_run_1,2026-06-24 01:00:31.919
3088,3088,325,20230726,2023-07-26,2023,11109,2349,4,Entrega rápida e produto de ótima qualidade.,True,1,3c4988cca61f09050f8113d05ed51f2536dbbca5cfa92cb852dd1a4ccb033060,d08d60a468e5b191a4d8077cf79f54de66411df1aa14c32f648e362f543dcaae,f92e40c3c012325322ebca4c0227f82e2dfbfa911c1770fe6c2634cc92469e40,manual_run_1,2026-06-24 01:00:31.919
346,346,6430,20231110,2023-11-10,2023,1555,8523,2,"Não recomendo, produto diferente do anunciado.",False,1,f78316b9a8e666ebdc7fd1f7bef40d8efb6ad6453ce4c067c9a0ccf5514f5bc1,78d8f7c7ab330ea6614685a56b4700819acf954c6beccd9869de947685512a9f,a10bf14dfed436a1ef3b9ac294e1a52135995032a7238f76b716119a9a17677f,manual_run_1,2026-06-24 01:00:31.919
4129,4129,13383,20230410,2023-04-10,2023,3633,9592,2,"Produto com defeito, decepcionante.",False,1,780a41342268ef37fa5260a1478bfd3b1d2be0756980bdc0ec2db2da29a24e6d,32985ede9ab282f365f6ab64f56ca9784ed3d284a82559aa9cc52e4ecefbb6dc,1625a8b5729e8c5981f400dcd4eaf32fbd2b9cfcff521b1833af025d59544622,manual_run_1,2026-06-24 01:00:31.919
5166,5166,12062,20231225,2023-12-25,2023,3258,13596,5,"Produto excelente, superou minhas expectativas!",True,1,0344953dee338dc341be9319ea12922f312de7fe814b7eb35c2843b4d01bbc98,196da8c3b6efc64359567ea20159fcc966863b6a5d71d1d234893b546beacb01,6dbb67a4fac78d9e0cf28a74073b9e69b2ac7683c5793cfc81a82f8cb77b08b3,manual_run_1,2026-06-24 01:00:31.919
5948,5948,5567,20230730,2023-07-30,2023,12871,14183,4,Atendimento incrível e produto top!,True,1,82322cee92757671dfc5f279a9f69a08ba63343a2102f70a1f1e69a0a47736cd,745ef6894b3add4b714fda07a0e54f9d233bcc7646fb4ae9692a2ca34a945e3f,3130421e8b0904ec206363559a5abd09d70b40dd225ced428cbfe7d3c2823f6f,manual_run_1,2026-06-24 01:00:31.919
6343,6343,6152,20231006,2023-10-06,2023,11148,4295,1,"Péssima experiência, não voltarei a comprar.",False,1,23fb668f1c660eb45411fe63ac6ac2b19a0a0786f15d70d9d08513e9126381e1,618f83c7a9162ff201ae26ab08b2ad751961d031642f70b007610c2b3ce7b255,cb854c319eeba8915f711dc9e4ef4790d219a54c403de62b21b314e4d6955c52,manual_run_1,2026-06-24 01:00:31.919
10654,10654,6602,20230106,2023-01-06,2023,1270,8013,2,"Péssima experiência, não voltarei a comprar.",False,1,f817b62bfa02f4ed7d0648a5399c54e1bc65e4d231874dcd46a3cf6baf9ebb6c,79942a7487d64b689ff7f376f0fb707954e0fcbea35dda0a3ac6bbb83f0dc8a9,258af3f2109cbcf6cc274792a04508bc48a7cab0c68836f4e2b8df746fd8a797,manual_run_1,2026-06-24 01:00:31.919
1114,1114,3483,20230618,2023-06-18,2023,2246,4225,5,Entrega rápida e produto de ótima qualidade.,True,1,b0b15a6ee66fd635d8e6b130d9c0ce82a967ad054a926757c6fd27df761088ca,87f0a6ba9bafcd6d922cc3afb05e40cb982eeb592d59481e1abec93a47f3e429,f917db29f3687f3d28b6cc671593b7a4162fd4f7b7c1702b902ee90c9ad18a0b,manual_run_1,2026-06-24 01:00:31.919
12379,12379,13123,20230828,2023-08-28,2023,14756,6740,2,"Não recomendo, produto diferente do anunciado.",False,1,3e8feba1e4dd944f1c0e47a4926a06c9342efeca5f6b96956d9e690a14fab3b6,543f493256be52336a19d50ccaf91af609e071b80922e84a8aa678a6d04cccda,345a7f1b7a714e213e50d80c06a3bbda182f78ebacc765098177f317e49d8a45,manual_run_1,2026-06-24 01:00:31.919
12722,12722,1143,20230428,2023-04-28,2023,7005,8021,4,"Produto conforme descrito, embalagem perfeita.",True,1,8198c89d046e27dc9a25f9ccf7b8fc92f06fe81fb92ac40650a07f86df0a11cb,68f52b7f8b7204bcd363ca945682f9d7177f24c113d212212222a7de55ca892c,1ad36f670807adf0e680c30341dc25762cc39b4adb6fe79fa669029d91813482,manual_run_1,2026-06-24 01:00:31.919
13777,13777,10293,20231016,2023-10-16,2023,14242,11376,3,"Chegou no prazo, produto razoável.",False,1,542c880053f6c99f65a5a0d809aa473e71c0444013493ed88cdadcabfb56626b,91f54ebbdb6c004a0fd0fac7de492a0678a7918993992f143d5f437a4c041407,b431eb3e379db5d89cb8f9ddb990d28b7d2b79523812048d1856fbeb23f2650c,manual_run_1,2026-06-24 01:00:31.919
13920,13920,7885,20230821,2023-08-21,2023,2103,1790,1,"Não recomendo, produto diferente do anunciado.",False,1,d444df5838e832998f2249486b0a348d6580e915a36cd25a9d91523875d001bf,2a3ba29b60c1347d63e24763be67dbc76799e3c92ed31af7c3074830be4d0ee5,f65e449569e506e511e1d65469a3e6e7df47bb8d20dde978f3df92bd5e9cbea6,manual_run_1,2026-06-24 01:00:31.919
14789,14789,2385,20231006,2023-10-06,2023,6396,14067,5,Comprei e já quero comprar de novo. Perfeito!,True,1,711214bde64da151289e2c2e5786b6f32531adc6f6b887b979b9f3500757e2d8,3fa69825a1a69f3e706935f1c973faa034210972d50206fc2c72800c52b990fe,e36b675b9fc8827939190a6832905a233c66e751e4d91944e1356541749870d4,manual_run_1,2026-06-24 01:00:31.919
3186,3186,11801,20230402,2023-04-02,2023,14977,13549,2,"Péssima experiência, não voltarei a comprar.",False,1,d0fe5b8ebb23d28f70dcfeaaa4ab69c6a182570266206ddcad653a49cd4bb328,a1f7f45b6337f7e3464cc99ced214f2775a462f6edb944307439913a30fc9d79,c3e2fdb5bd0fd323dbc42a2a78058f09ca46989513ba7c0523915bc513c58ed7,manual_run_1,2026-06-24 01:00:31.919
3566,3566,9325,20230305,2023-03-05,2023,13548,11143,4,Comprei e já quero comprar de novo. Perfeito!,True,1,ef6796d6d16158517a9bad93e1bad57409f77423257e2f5eb07502f976264ed7,7a97626ff14075871fd82d4ad3c6b30ba89d757e756da2a49ff6f85eb56948a5,6ad169db2842c1b669bfc70c2ddecbb08d15222d74e409cebee4b0b1cc247725,manual_run_1,2026-06-24 01:00:31.919
3882,3882,4809,20231213,2023-12-13,2023,1010,11281,5,"Produto excelente, superou minhas expectativas!",True,1,975ab270d42cbab9eb35c269fcd45ef84f290d8b89f0aeca522efba2e9586b44,5dcc30575589d1e4cf2eb97fbbc8a0df61dd192bea73ec9b28f0374a02abfc8a,f4a8432833bc474867bdbe90ffcf705ade4b42247ae3236f88e5772c191c7448,manual_run_1,2026-06-24 01:00:31.919
4035,4035,3865,20230523,2023-05-23,2023,7714,5605,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,98583832b622e7084e4ba86ca07a1a508326c7a315098b50cc4927505f8f7e72,b1b86fda170794b550331cbff7167fc865962ae2718e6ea1cd49ae867e1c9d92,eeb2e94071e8477a66cb29112f0eac0120bb8500e24be7516f86658bf6d13e2f,manual_run_1,2026-06-24 01:00:31.919
4865,4865,9694,20231023,2023-10-23,2023,1460,6947,5,Comprei e já quero comprar de novo. Perfeito!,True,1,33df08f06d586929b5c4ab1e979c80d6c9dd8b203567cea5bcef2c78a1a61bab,dbf441066d3afcc81eb98d76ee09d8d5e250ad1d859fde99fd5f746efee651e9,8a6ae1df4968dea5fc94cef21a59a5f06e8e4705ee1660b7550dc55dbf9f434f,manual_run_1,2026-06-24 01:00:31.919
5441,5441,1021,20230429,2023-04-29,2023,4246,3872,4,Atendimento incrível e produto top!,True,1,1eb3f00b12ce0d3349c6ea991a41bcd0d2b740f2179432edd4e512a332a2a3f9,bd28bf7fd66f9b7546aa29902de522a4367ae2632043bd1331e069038a97b75e,edb416c3feb521cc93903f006540b84d34bfeb7a131c159f4d89c184a7c30496,manual_run_1,2026-06-24 01:00:31.919
558,558,7301,20230813,2023-08-13,2023,3809,10787,5,"Produto excelente, superou minhas expectativas!",True,1,79982f3ca0a18ff0cbc2d17d3fcb5f43e3fa62b4926bf2de13954f6ac006e462,d93edf1c0e2e85192536e2965aab61e1528b071c560a94a409f129edbaaf2bc6,4f9ecce6c54f2e4c5690a20c1168a3ad11bcaa979e91de4b82351c470cb7a424,manual_run_1,2026-06-24 01:00:31.919
