id_categoria,nome_categoria,descricao,updated_at
13868,Casa & Jardim - Esse,Novidades e lançamentos da temporada,2026-06-08T00:00:00
13869,Móveis - Illo,Variedade completa para todas as necessidades,2023-02-28T00:00:00
13870,Pet Shop - Aperiam,Seleção especial com ótimo custo-benefício,2026-01-25T00:00:00
13871,Beleza - Nobis,Itens exclusivos e limitados,2023-11-08T00:00:00
13872,Casa & Jardim - Voluptatibus,Produtos importados e nacionais,2025-08-04T00:00:00
13873,Calçados - Earum,Coleção completa para todos os gostos,2023-05-03T00:00:00
13874,Calçados - Labore,Produtos de alta qualidade para o dia a dia,2025-07-30T00:00:00
13875,Ferramentas - Quaerat,Produtos de alta qualidade para o dia a dia,2023-03-11T00:00:00
13876,Bebê - Esse,Seleção especial com ótimo custo-benefício,2023-04-08T00:00:00
13877,Móveis - Nihil,Coleção completa para todos os gostos,2023-12-15T00:00:00
13878,Música - Rem,Produtos importados e nacionais,2024-08-15T00:00:00
13879,Camping - Dignissimos,Novidades e lançamentos da temporada,2024-08-08T00:00:00
13880,Viagem - Dolore,Variedade completa para todas as necessidades,2023-06-12T00:00:00
13881,Cinema - Laudantium,Produtos de alta qualidade para o dia a dia,2024-11-08T00:00:00
13882,Papelaria - Suscipit,Novidades e lançamentos da temporada,2023-03-01T00:00:00
13883,Papelaria - At,Coleção completa para todos os gostos,2024-01-06T00:00:00
13884,Ar Livre - Adipisci,Novidades e lançamentos da temporada,2025-03-15T00:00:00
13885,Bebidas - Ducimus,Produtos importados e nacionais,2025-12-27T00:00:00
13886,Pet Shop - Delectus,Produtos importados e nacionais,2023-04-06T00:00:00
13887,Bebê - Deserunt,Produtos importados e nacionais,2025-03-11T00:00:00
13888,Calçados - Distinctio,Produtos de alta qualidade para o dia a dia,2025-12-14T00:00:00
13889,Games - Deleniti,Variedade completa para todas as necessidades,2023-11-20T00:00:00
13890,Casa & Jardim - Praesentium,Produtos de alta qualidade para o dia a dia,2024-07-03T00:00:00
13891,Roupas - Hic,Produtos importados e nacionais,2025-12-01T00:00:00
13892,Cinema - Repellat,Variedade completa para todas as necessidades,2024-09-18T00:00:00
13893,Relógios - Perferendis,Itens exclusivos e limitados,2024-07-19T00:00:00
13894,Alimentos - Explicabo,Coleção completa para todos os gostos,2024-04-22T00:00:00
13895,Relógios - Explicabo,Novidades e lançamentos da temporada,2024-04-01T00:00:00
13896,Eletrônicos - Ipsum,Seleção especial com ótimo custo-benefício,2025-08-13T00:00:00
13897,Limpeza - Totam,As melhores marcas e preços do mercado,2024-08-07T00:00:00
13898,Saúde - Voluptas,Novidades e lançamentos da temporada,2023-12-24T00:00:00
13899,Eletrônicos - Cumque,Coleção completa para todos os gostos,2024-11-03T00:00:00
13900,Ar Livre - Eius,Produtos de alta qualidade para o dia a dia,2023-04-16T00:00:00
13901,Papelaria - Ducimus,Produtos de alta qualidade para o dia a dia,2024-03-09T00:00:00
13902,Decoração - Fuga,As melhores marcas e preços do mercado,2024-05-16T00:00:00
13903,Roupas - Tempora,Novidades e lançamentos da temporada,2026-04-18T00:00:00
13904,Limpeza - Accusantium,Produtos importados e nacionais,2025-12-07T00:00:00
13905,Casa & Jardim - Fugiat,Produtos importados e nacionais,2023-02-15T00:00:00
13906,Roupas - Consequuntur,Novidades e lançamentos da temporada,2023-01-19T00:00:00
13907,Games - Omnis,Produtos de alta qualidade para o dia a dia,2026-05-06T00:00:00
13908,Móveis - Rerum,Variedade completa para todas as necessidades,2024-12-30T00:00:00
13909,Limpeza - Consectetur,Novidades e lançamentos da temporada,2026-03-01T00:00:00
13910,Esportes - Quis,Coleção completa para todos os gostos,2025-01-21T00:00:00
13911,Ar Livre - Quaerat,Seleção especial com ótimo custo-benefício,2024-05-29T00:00:00
13912,Bebidas - Sequi,Novidades e lançamentos da temporada,2024-09-26T00:00:00
13913,Cinema - Quos,Variedade completa para todas as necessidades,2023-09-13T00:00:00
13914,Informática - Tempora,Novidades e lançamentos da temporada,2025-07-29T00:00:00
13915,Música - Voluptatum,Produtos de alta qualidade para o dia a dia,2025-04-17T00:00:00
13916,Viagem - Facilis,Itens exclusivos e limitados,2025-07-31T00:00:00
13917,Bebê - Tempore,Coleção completa para todos os gostos,2023-10-06T00:00:00
13918,Limpeza - Occaecati,Coleção completa para todos os gostos,2024-01-25T00:00:00
13919,Jóias - Qui,Seleção especial com ótimo custo-benefício,2025-08-11T00:00:00
13920,Games - Quas,Novidades e lançamentos da temporada,2023-05-03T00:00:00
13921,Culinária - Optio,Seleção especial com ótimo custo-benefício,2023-10-26T00:00:00
13922,Eletrônicos - Qui,Seleção especial com ótimo custo-benefício,2025-05-26T00:00:00
13923,Games - Odio,Novidades e lançamentos da temporada,2025-05-21T00:00:00
13924,Casa & Jardim - Dolorem,As melhores marcas e preços do mercado,2025-04-20T00:00:00
13925,Papelaria - Debitis,Produtos importados e nacionais,2026-04-15T00:00:00
13926,Pesca - Voluptatibus,Produtos de alta qualidade para o dia a dia,2024-06-28T00:00:00
13927,Pesca - Nostrum,Itens exclusivos e limitados,2023-06-23T00:00:00
13928,Alimentos - Repellendus,Produtos importados e nacionais,2024-03-11T00:00:00
13929,Bebê - Reiciendis,Variedade completa para todas as necessidades,2025-07-08T00:00:00
13930,Roupas - Hic,Variedade completa para todas as necessidades,2024-07-09T00:00:00
13931,Jóias - Occaecati,Seleção especial com ótimo custo-benefício,2024-03-14T00:00:00
13932,Pesca - Quis,Itens exclusivos e limitados,2025-08-28T00:00:00
13933,Relógios - Eaque,Produtos de alta qualidade para o dia a dia,2024-04-29T00:00:00
13934,Limpeza - Maxime,As melhores marcas e preços do mercado,2023-07-20T00:00:00
13935,Culinária - Odit,Seleção especial com ótimo custo-benefício,2023-01-12T00:00:00
13936,Livros - Commodi,Variedade completa para todas as necessidades,2024-01-30T00:00:00
13937,Automotivo - Voluptate,Produtos importados e nacionais,2025-07-31T00:00:00
13938,Brinquedos - Aliquid,Itens exclusivos e limitados,2023-03-03T00:00:00
13939,Cinema - Natus,Itens exclusivos e limitados,2026-04-05T00:00:00
13940,Pesca - Fugit,Produtos importados e nacionais,2024-11-14T00:00:00
13941,Automotivo - Accusantium,Variedade completa para todas as necessidades,2026-05-30T00:00:00
13942,Cinema - Neque,Variedade completa para todas as necessidades,2025-09-06T00:00:00
13943,Beleza - Labore,Novidades e lançamentos da temporada,2025-01-14T00:00:00
13944,Relógios - Cumque,Itens exclusivos e limitados,2024-01-17T00:00:00
13945,Calçados - Mollitia,Produtos de alta qualidade para o dia a dia,2025-01-01T00:00:00
13946,Informática - Tempora,Produtos importados e nacionais,2024-09-08T00:00:00
13947,Viagem - Eum,Coleção completa para todos os gostos,2024-06-29T00:00:00
13948,Ar Livre - Laborum,Produtos importados e nacionais,2025-07-06T00:00:00
13949,Cinema - Quia,Coleção completa para todos os gostos,2023-07-06T00:00:00
13950,Viagem - Ab,Produtos importados e nacionais,2025-06-05T00:00:00
13951,Papelaria - Fuga,Variedade completa para todas as necessidades,2026-03-14T00:00:00
13952,Informática - Ipsum,Coleção completa para todos os gostos,2023-05-26T00:00:00
13953,Ferramentas - Perspiciatis,Itens exclusivos e limitados,2024-03-19T00:00:00
13954,Ferramentas - Recusandae,Coleção completa para todos os gostos,2025-07-18T00:00:00
13955,Pet Shop - Quae,Variedade completa para todas as necessidades,2024-08-26T00:00:00
13956,Papelaria - Numquam,Novidades e lançamentos da temporada,2024-08-02T00:00:00
13957,Móveis - Accusamus,Produtos de alta qualidade para o dia a dia,2026-02-21T00:00:00
13958,Decoração - Perspiciatis,As melhores marcas e preços do mercado,2023-05-27T00:00:00
13959,Alimentos - Unde,Produtos de alta qualidade para o dia a dia,2023-06-08T00:00:00
13960,Bebê - Maiores,As melhores marcas e preços do mercado,2023-06-21T00:00:00
13961,Culinária - Accusamus,Itens exclusivos e limitados,2025-11-22T00:00:00
13962,Livros - Suscipit,Produtos importados e nacionais,2024-12-22T00:00:00
13963,Alimentos - Animi,As melhores marcas e preços do mercado,2023-07-06T00:00:00
13964,Cinema - Fugit,Produtos de alta qualidade para o dia a dia,2025-02-03T00:00:00
13965,Roupas - Nihil,As melhores marcas e preços do mercado,2024-12-11T00:00:00
13966,Bebê - Nobis,Itens exclusivos e limitados,2023-12-22T00:00:00
13967,Camping - A,Seleção especial com ótimo custo-benefício,2024-02-29T00:00:00
13968,Eletrônicos - Quas,Novidades e lançamentos da temporada,2025-03-25T00:00:00
13969,Limpeza - Omnis,Itens exclusivos e limitados,2026-04-22T00:00:00
13970,Calçados - Cum,Variedade completa para todas as necessidades,2026-02-06T00:00:00
13971,Games - Perferendis,As melhores marcas e preços do mercado,2023-06-03T00:00:00
13972,Games - Id,Produtos importados e nacionais,2024-03-31T00:00:00
13973,Beleza - Ipsa,Itens exclusivos e limitados,2025-09-28T00:00:00
13974,Bebidas - Ipsa,Seleção especial com ótimo custo-benefício,2024-12-11T00:00:00
13975,Esportes - Itaque,Itens exclusivos e limitados,2024-02-13T00:00:00
13976,Informática - Id,Variedade completa para todas as necessidades,2023-04-02T00:00:00
13977,Móveis - Similique,Novidades e lançamentos da temporada,2025-07-11T00:00:00
13978,Beleza - Ut,Produtos de alta qualidade para o dia a dia,2023-12-10T00:00:00
13979,Relógios - Odio,Itens exclusivos e limitados,2026-03-11T00:00:00
13980,Livros - Voluptate,Novidades e lançamentos da temporada,2024-08-23T00:00:00
13981,Roupas - Illum,Produtos importados e nacionais,2026-01-17T00:00:00
13982,Decoração - Fugit,Seleção especial com ótimo custo-benefício,2023-03-27T00:00:00
13983,Decoração - Culpa,Seleção especial com ótimo custo-benefício,2023-11-26T00:00:00
13984,Informática - Quas,Produtos importados e nacionais,2023-12-04T00:00:00
13985,Culinária - Tempora,Produtos de alta qualidade para o dia a dia,2024-12-06T00:00:00
13986,Informática - Inventore,Produtos importados e nacionais,2023-01-10T00:00:00
13987,Games - Officia,Produtos de alta qualidade para o dia a dia,2023-06-08T00:00:00
13988,Eletrônicos - Ullam,Variedade completa para todas as necessidades,2024-08-18T00:00:00
13989,Informática - Deleniti,Variedade completa para todas as necessidades,2023-08-22T00:00:00
13990,Informática - Odit,Novidades e lançamentos da temporada,2025-02-22T00:00:00
13991,Pet Shop - Molestias,Novidades e lançamentos da temporada,2024-03-11T00:00:00
13992,Viagem - Veniam,Produtos importados e nacionais,2023-07-16T00:00:00
13993,Games - Accusantium,Seleção especial com ótimo custo-benefício,2024-11-27T00:00:00
13994,Móveis - Neque,Itens exclusivos e limitados,2024-12-03T00:00:00
13995,Alimentos - Eius,Variedade completa para todas as necessidades,2023-02-19T00:00:00
13996,Papelaria - Aliquid,Produtos importados e nacionais,2026-05-25T00:00:00
13997,Games - Eos,Novidades e lançamentos da temporada,2024-04-21T00:00:00
13998,Pesca - A,Seleção especial com ótimo custo-benefício,2023-01-21T00:00:00
13999,Bebê - Consectetur,Variedade completa para todas as necessidades,2024-01-06T00:00:00
14000,Livros - Aperiam,Produtos de alta qualidade para o dia a dia,2023-07-01T00:00:00
14001,Roupas - Optio,Seleção especial com ótimo custo-benefício,2023-12-26T00:00:00
14002,Alimentos - Possimus,Seleção especial com ótimo custo-benefício,2025-02-19T00:00:00
14003,Esportes - Blanditiis,As melhores marcas e preços do mercado,2025-01-03T00:00:00
14004,Decoração - Quod,Seleção especial com ótimo custo-benefício,2023-02-26T00:00:00
14005,Brinquedos - Error,Novidades e lançamentos da temporada,2023-02-19T00:00:00
14006,Pesca - Eos,Itens exclusivos e limitados,2026-03-09T00:00:00
14007,Cinema - Rerum,Produtos importados e nacionais,2024-09-19T00:00:00
14008,Bebidas - Quos,Novidades e lançamentos da temporada,2025-12-03T00:00:00
14009,Decoração - Adipisci,Variedade completa para todas as necessidades,2023-02-07T00:00:00
14010,Ferramentas - Sed,Novidades e lançamentos da temporada,2023-01-14T00:00:00
14011,Culinária - Expedita,Seleção especial com ótimo custo-benefício,2026-03-30T00:00:00
14012,Pesca - Pariatur,As melhores marcas e preços do mercado,2023-04-16T00:00:00
14013,Música - Aspernatur,Produtos importados e nacionais,2024-09-07T00:00:00
14014,Automotivo - Iusto,Variedade completa para todas as necessidades,2024-12-28T00:00:00
14015,Ar Livre - Adipisci,As melhores marcas e preços do mercado,2025-01-21T00:00:00
14016,Limpeza - Dolor,Produtos importados e nacionais,2024-11-02T00:00:00
14017,Beleza - Recusandae,Variedade completa para todas as necessidades,2023-05-20T00:00:00
14018,Ar Livre - Repellat,Produtos de alta qualidade para o dia a dia,2026-05-08T00:00:00
14019,Brinquedos - Nulla,Novidades e lançamentos da temporada,2025-01-02T00:00:00
14020,Bebê - Earum,As melhores marcas e preços do mercado,2024-05-22T00:00:00
14021,Pesca - Eius,As melhores marcas e preços do mercado,2025-11-29T00:00:00
14022,Pet Shop - Fuga,Coleção completa para todos os gostos,2024-12-01T00:00:00
14023,Culinária - Expedita,Variedade completa para todas as necessidades,2025-11-09T00:00:00
14024,Pet Shop - Id,As melhores marcas e preços do mercado,2025-07-04T00:00:00
14025,Jóias - Error,Seleção especial com ótimo custo-benefício,2024-08-15T00:00:00
14026,Beleza - Laudantium,Produtos importados e nacionais,2025-07-22T00:00:00
14027,Papelaria - Recusandae,Coleção completa para todos os gostos,2023-03-14T00:00:00
14028,Casa & Jardim - Reiciendis,Seleção especial com ótimo custo-benefício,2023-07-14T00:00:00
14029,Decoração - Voluptates,Novidades e lançamentos da temporada,2024-11-16T00:00:00
14030,Papelaria - Saepe,Seleção especial com ótimo custo-benefício,2023-10-15T00:00:00
14031,Papelaria - Eveniet,Novidades e lançamentos da temporada,2024-02-20T00:00:00
14032,Camping - Alias,Produtos importados e nacionais,2025-09-08T00:00:00
14033,Limpeza - Voluptatum,As melhores marcas e preços do mercado,2026-03-12T00:00:00
14034,Ferramentas - Praesentium,Produtos importados e nacionais,2025-07-25T00:00:00
14035,Ferramentas - Corrupti,Produtos importados e nacionais,2024-08-03T00:00:00
14036,Calçados - Possimus,As melhores marcas e preços do mercado,2023-12-19T00:00:00
14037,Roupas - Consequatur,Produtos importados e nacionais,2025-02-09T00:00:00
14038,Automotivo - Nostrum,Produtos importados e nacionais,2025-09-10T00:00:00
14039,Games - Atque,Variedade completa para todas as necessidades,2023-07-20T00:00:00
14040,Eletrônicos - Neque,Itens exclusivos e limitados,2023-03-26T00:00:00
14041,Saúde - Assumenda,Seleção especial com ótimo custo-benefício,2026-06-03T00:00:00
14042,Esportes - Nobis,Coleção completa para todos os gostos,2026-04-26T00:00:00
14043,Móveis - Sint,Seleção especial com ótimo custo-benefício,2023-03-28T00:00:00
14044,Relógios - Blanditiis,Coleção completa para todos os gostos,2024-10-09T00:00:00
14045,Ar Livre - Debitis,Produtos importados e nacionais,2026-01-02T00:00:00
14046,Saúde - Corporis,As melhores marcas e preços do mercado,2024-10-08T00:00:00
14047,Eletrônicos - Beatae,Variedade completa para todas as necessidades,2023-07-03T00:00:00
14048,Decoração - Quia,Itens exclusivos e limitados,2025-05-15T00:00:00
14049,Saúde - Quidem,Coleção completa para todos os gostos,2023-07-09T00:00:00
14050,Bebidas - Hic,Itens exclusivos e limitados,2023-01-14T00:00:00
14051,Bebidas - Labore,Produtos de alta qualidade para o dia a dia,2024-08-26T00:00:00
14052,Pet Shop - Debitis,Produtos importados e nacionais,2024-11-22T00:00:00
14053,Beleza - Amet,Coleção completa para todos os gostos,2026-01-21T00:00:00
14054,Limpeza - Ipsam,As melhores marcas e preços do mercado,2024-12-17T00:00:00
14055,Calçados - Tempore,Produtos importados e nacionais,2025-02-08T00:00:00
14056,Jóias - Esse,As melhores marcas e preços do mercado,2024-10-12T00:00:00
14057,Automotivo - Eum,As melhores marcas e preços do mercado,2026-03-16T00:00:00
14058,Móveis - In,Produtos de alta qualidade para o dia a dia,2026-04-27T00:00:00
14059,Casa & Jardim - Expedita,Itens exclusivos e limitados,2026-01-17T00:00:00
14060,Games - Nobis,Seleção especial com ótimo custo-benefício,2023-07-18T00:00:00
14061,Bebê - Voluptatibus,Seleção especial com ótimo custo-benefício,2023-02-25T00:00:00
14062,Bebê - Consequatur,Seleção especial com ótimo custo-benefício,2025-05-19T00:00:00
14063,Casa & Jardim - Sequi,Variedade completa para todas as necessidades,2023-11-25T00:00:00
14064,Camping - Praesentium,Novidades e lançamentos da temporada,2026-04-03T00:00:00
14065,Automotivo - Possimus,Produtos de alta qualidade para o dia a dia,2023-11-07T00:00:00
14066,Saúde - Ipsum,Coleção completa para todos os gostos,2024-11-12T00:00:00
14067,Saúde - Officiis,Seleção especial com ótimo custo-benefício,2025-12-15T00:00:00
14068,Brinquedos - Dignissimos,Coleção completa para todos os gostos,2026-04-29T00:00:00
