id_avaliacao,id_pedido,id_cliente,id_produto,nota,comentario,data_avaliacao,updated_at
14412,10501,11160,8550,4,"Produto conforme descrito, embalagem perfeita.",2023-03-06T00:00:00,2025-06-11T00:00:00
14413,2619,2863,4929,4,"Produto excelente, superou minhas expectativas!",2023-06-09T00:00:00,2025-08-02T00:00:00
14414,3194,749,1042,4,"Ótimo custo-benefício, chegou antes do prazo.",2024-12-10T00:00:00,2025-07-22T00:00:00
14415,7888,11507,1799,4,"Produto conforme descrito, embalagem perfeita.",2025-09-20T00:00:00,2026-05-05T00:00:00
14416,124,12298,2795,5,"Produto excelente, superou minhas expectativas!",2023-01-09T00:00:00,2023-12-19T00:00:00
14417,10171,2643,4945,3,"Nada de mais, mas cumpre o que promete.",2024-09-05T00:00:00,2025-08-05T00:00:00
14418,11039,2378,9746,5,"Produto excelente, superou minhas expectativas!",2024-06-26T00:00:00,2025-07-14T00:00:00
14419,7668,9100,12279,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-10-15T00:00:00,2026-04-30T00:00:00
14420,11259,13533,12743,3,Qualidade mediana pelo preço cobrado.,2024-12-19T00:00:00,2025-04-30T00:00:00
14421,2653,4554,3532,5,"Ótimo custo-benefício, chegou antes do prazo.",2026-04-14T00:00:00,2026-04-16T00:00:00
14422,10763,1617,3045,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-01-22T00:00:00,2026-04-16T00:00:00
14423,9797,7263,1708,4,Entrega rápida e produto de ótima qualidade.,2023-05-15T00:00:00,2024-12-04T00:00:00
14424,3823,4011,13034,5,"Produto conforme descrito, embalagem perfeita.",2026-02-08T00:00:00,2026-03-23T00:00:00
14425,3712,12921,4274,3,Qualidade mediana pelo preço cobrado.,2023-05-23T00:00:00,2026-02-20T00:00:00
14426,12059,9550,13620,2,"Não recomendo, produto diferente do anunciado.",2023-10-27T00:00:00,2023-11-04T00:00:00
14427,7106,7697,9398,4,Atendimento incrível e produto top!,2025-06-12T00:00:00,2025-11-20T00:00:00
14428,8594,5147,3359,5,Entrega rápida e produto de ótima qualidade.,2024-11-01T00:00:00,2025-01-30T00:00:00
14429,2274,11123,11742,3,"Chegou no prazo, produto razoável.",2024-05-18T00:00:00,2025-04-06T00:00:00
14430,1529,5407,10717,5,"Produto excelente, superou minhas expectativas!",2026-02-01T00:00:00,2026-02-02T00:00:00
14431,2250,14994,11024,5,Entrega rápida e produto de ótima qualidade.,2024-08-08T00:00:00,2025-08-29T00:00:00
14432,7574,11667,12381,5,"Produto conforme descrito, embalagem perfeita.",2025-02-05T00:00:00,2025-07-17T00:00:00
14433,9681,10126,2528,5,Entrega rápida e produto de ótima qualidade.,2026-06-10T00:00:00,2026-06-10T00:00:00
14434,11092,4886,6812,3,Qualidade mediana pelo preço cobrado.,2023-04-03T00:00:00,2024-09-08T00:00:00
14435,1710,5758,3516,2,"Produto com defeito, decepcionante.",2023-03-10T00:00:00,2025-02-03T00:00:00
14436,5863,5960,9100,5,Comprei e já quero comprar de novo. Perfeito!,2024-12-08T00:00:00,2025-03-14T00:00:00
14437,4410,1129,12782,4,Comprei e já quero comprar de novo. Perfeito!,2024-04-08T00:00:00,2024-05-12T00:00:00
14438,7952,6184,3060,4,Comprei e já quero comprar de novo. Perfeito!,2023-01-17T00:00:00,2023-12-01T00:00:00
14439,4143,477,911,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-04-19T00:00:00,2025-11-07T00:00:00
14440,12172,12503,3676,5,Entrega rápida e produto de ótima qualidade.,2024-06-13T00:00:00,2025-03-10T00:00:00
14441,10362,10492,13005,4,"Muito satisfeito com a compra, recomendo!",2023-09-10T00:00:00,2024-01-09T00:00:00
14442,11372,6828,12720,4,"Muito satisfeito com a compra, recomendo!",2025-09-12T00:00:00,2026-01-16T00:00:00
14443,279,13251,3914,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-12-12T00:00:00,2024-10-07T00:00:00
14444,7985,4068,10728,4,"Ótimo custo-benefício, chegou antes do prazo.",2025-11-15T00:00:00,2026-01-14T00:00:00
14445,12415,7600,640,4,Comprei e já quero comprar de novo. Perfeito!,2025-01-13T00:00:00,2025-06-21T00:00:00
14446,2300,1631,10577,5,Entrega rápida e produto de ótima qualidade.,2025-06-03T00:00:00,2026-04-23T00:00:00
14447,2109,7199,12570,5,Entrega rápida e produto de ótima qualidade.,2024-07-05T00:00:00,2024-09-22T00:00:00
14448,3436,601,13081,5,Atendimento incrível e produto top!,2025-12-17T00:00:00,2026-05-07T00:00:00
14449,5849,35,7313,5,Entrega rápida e produto de ótima qualidade.,2025-06-17T00:00:00,2026-03-26T00:00:00
14450,9421,7595,762,5,Comprei e já quero comprar de novo. Perfeito!,2023-11-02T00:00:00,2024-09-16T00:00:00
14451,12041,2943,3115,2,"Produto com defeito, decepcionante.",2023-12-04T00:00:00,2025-01-02T00:00:00
14452,12052,2510,10717,5,Entrega rápida e produto de ótima qualidade.,2024-08-09T00:00:00,2025-07-29T00:00:00
14453,9029,13771,7821,5,Atendimento incrível e produto top!,2025-07-04T00:00:00,2026-01-01T00:00:00
14454,14748,4038,10919,2,Qualidade muito abaixo do esperado.,2026-04-21T00:00:00,2026-04-29T00:00:00
14455,13538,9002,10230,5,Comprei e já quero comprar de novo. Perfeito!,2024-05-08T00:00:00,2025-05-25T00:00:00
14456,14568,6614,14687,5,Comprei e já quero comprar de novo. Perfeito!,2023-05-24T00:00:00,2024-03-27T00:00:00
14457,1019,10798,7558,5,"Muito satisfeito com a compra, recomendo!",2025-01-15T00:00:00,2025-09-06T00:00:00
14458,10274,9456,13921,3,"Nada de mais, mas cumpre o que promete.",2023-11-09T00:00:00,2025-11-26T00:00:00
14459,9412,6750,13535,4,Entrega rápida e produto de ótima qualidade.,2025-02-26T00:00:00,2025-11-11T00:00:00
14460,5581,13243,1166,5,"Produto excelente, superou minhas expectativas!",2026-04-09T00:00:00,2026-04-10T00:00:00
14461,973,12415,5316,5,Entrega rápida e produto de ótima qualidade.,2024-05-25T00:00:00,2024-07-21T00:00:00
14462,4505,9697,7235,5,Atendimento incrível e produto top!,2024-11-09T00:00:00,2024-12-09T00:00:00
14463,10019,8368,10652,5,"Produto conforme descrito, embalagem perfeita.",2025-11-06T00:00:00,2026-03-25T00:00:00
14464,11212,1834,11315,3,"Produto ok, dentro do esperado.",2024-03-20T00:00:00,2024-08-20T00:00:00
14465,6776,3349,14581,4,Comprei e já quero comprar de novo. Perfeito!,2024-02-03T00:00:00,2025-08-01T00:00:00
14466,13020,3518,6321,5,"Produto conforme descrito, embalagem perfeita.",2025-09-02T00:00:00,2026-05-31T00:00:00
14467,7764,9350,4411,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-11-20T00:00:00,2025-06-01T00:00:00
14468,10819,2794,9294,4,Comprei e já quero comprar de novo. Perfeito!,2026-01-03T00:00:00,2026-01-13T00:00:00
14469,4141,6781,13603,4,"Muito satisfeito com a compra, recomendo!",2025-06-25T00:00:00,2026-02-17T00:00:00
14470,7002,1673,13870,3,Qualidade mediana pelo preço cobrado.,2024-06-21T00:00:00,2026-04-10T00:00:00
14471,2177,11723,9169,5,"Produto conforme descrito, embalagem perfeita.",2025-08-03T00:00:00,2026-05-04T00:00:00
14472,9896,7341,5272,4,Comprei e já quero comprar de novo. Perfeito!,2024-12-29T00:00:00,2026-06-11T00:00:00
14473,12636,4386,3714,1,"Não recomendo, produto diferente do anunciado.",2024-11-01T00:00:00,2026-03-04T00:00:00
14474,9679,8159,7720,5,Entrega rápida e produto de ótima qualidade.,2025-06-19T00:00:00,2025-11-05T00:00:00
14475,11533,6910,7937,3,"Poderia ter mais opções, mas está bom.",2024-03-14T00:00:00,2025-10-16T00:00:00
14476,8462,6494,10445,4,"Muito satisfeito com a compra, recomendo!",2023-06-12T00:00:00,2025-07-17T00:00:00
14477,3790,3181,8594,4,Comprei e já quero comprar de novo. Perfeito!,2026-04-03T00:00:00,2026-06-03T00:00:00
14478,13445,10496,13489,5,"Muito satisfeito com a compra, recomendo!",2024-04-29T00:00:00,2025-02-26T00:00:00
14479,14743,14619,3357,4,"Ótimo custo-benefício, chegou antes do prazo.",2025-12-03T00:00:00,2026-05-31T00:00:00
14480,11878,14889,1594,3,"Poderia ter mais opções, mas está bom.",2023-11-14T00:00:00,2024-02-24T00:00:00
14481,3160,1837,8158,5,"Muito satisfeito com a compra, recomendo!",2024-11-03T00:00:00,2026-02-13T00:00:00
14482,3556,14476,10833,4,"Produto excelente, superou minhas expectativas!",2025-05-01T00:00:00,2026-02-01T00:00:00
14483,167,14324,12072,5,"Produto excelente, superou minhas expectativas!",2024-06-11T00:00:00,2025-03-18T00:00:00
14484,10660,4365,3097,5,Comprei e já quero comprar de novo. Perfeito!,2023-07-15T00:00:00,2026-04-19T00:00:00
14485,5848,12669,4048,3,"Produto ok, dentro do esperado.",2025-02-21T00:00:00,2025-10-02T00:00:00
14486,9503,4782,13358,4,"Muito satisfeito com a compra, recomendo!",2026-01-14T00:00:00,2026-06-07T00:00:00
14487,3951,1346,1034,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-06-29T00:00:00,2025-11-10T00:00:00
14488,11244,13545,6948,5,Entrega rápida e produto de ótima qualidade.,2024-10-22T00:00:00,2026-06-01T00:00:00
14489,407,1292,7241,5,"Muito satisfeito com a compra, recomendo!",2024-04-05T00:00:00,2026-01-26T00:00:00
14490,1323,3582,360,2,Qualidade muito abaixo do esperado.,2024-11-13T00:00:00,2025-09-12T00:00:00
14491,2386,5563,7634,2,Demorou muito para chegar e veio errado.,2023-10-20T00:00:00,2025-05-01T00:00:00
14492,4201,11011,12540,2,"Péssima experiência, não voltarei a comprar.",2023-10-17T00:00:00,2025-09-13T00:00:00
14493,13029,5205,3624,3,"Produto ok, dentro do esperado.",2025-04-04T00:00:00,2025-11-05T00:00:00
14494,14146,8953,3565,5,Comprei e já quero comprar de novo. Perfeito!,2024-04-10T00:00:00,2025-07-17T00:00:00
14495,4265,8295,9949,5,"Ótimo custo-benefício, chegou antes do prazo.",2026-03-26T00:00:00,2026-05-24T00:00:00
14496,11000,201,987,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-03-20T00:00:00,2025-07-13T00:00:00
14497,5120,10017,12819,4,"Produto conforme descrito, embalagem perfeita.",2025-08-19T00:00:00,2025-12-09T00:00:00
14498,5752,11568,13038,5,Atendimento incrível e produto top!,2025-10-06T00:00:00,2026-01-09T00:00:00
14499,12917,10883,4138,4,Comprei e já quero comprar de novo. Perfeito!,2024-05-16T00:00:00,2025-12-14T00:00:00
14500,11019,4985,9995,3,"Nada de mais, mas cumpre o que promete.",2023-05-31T00:00:00,2024-06-14T00:00:00
14501,13855,6876,10673,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-05-10T00:00:00,2024-11-25T00:00:00
14502,12296,5383,14897,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-04-01T00:00:00,2023-04-27T00:00:00
14503,4137,8976,14590,5,"Muito satisfeito com a compra, recomendo!",2025-01-09T00:00:00,2025-05-28T00:00:00
14504,4165,8705,5808,3,Qualidade mediana pelo preço cobrado.,2025-10-15T00:00:00,2026-03-15T00:00:00
14505,6387,14035,11440,2,Qualidade muito abaixo do esperado.,2025-05-18T00:00:00,2026-06-05T00:00:00
14506,11217,13182,9931,4,"Muito satisfeito com a compra, recomendo!",2025-06-27T00:00:00,2026-03-12T00:00:00
14507,111,10069,2472,4,"Muito satisfeito com a compra, recomendo!",2023-01-26T00:00:00,2023-04-12T00:00:00
14508,11059,3661,13018,2,Demorou muito para chegar e veio errado.,2023-10-27T00:00:00,2025-01-01T00:00:00
14509,2421,2160,291,5,Entrega rápida e produto de ótima qualidade.,2024-10-17T00:00:00,2024-11-06T00:00:00
14510,6845,166,11672,5,Entrega rápida e produto de ótima qualidade.,2025-09-17T00:00:00,2026-02-28T00:00:00
14511,11668,5979,139,4,Atendimento incrível e produto top!,2025-03-13T00:00:00,2025-09-05T00:00:00
14512,11330,10630,6849,5,"Muito satisfeito com a compra, recomendo!",2023-02-06T00:00:00,2024-05-12T00:00:00
14513,8206,9954,1873,4,Comprei e já quero comprar de novo. Perfeito!,2025-07-25T00:00:00,2025-10-07T00:00:00
14514,6758,5670,6981,5,Entrega rápida e produto de ótima qualidade.,2023-07-30T00:00:00,2025-08-09T00:00:00
14515,1150,4960,10643,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-01-06T00:00:00,2025-04-12T00:00:00
14516,596,6411,9288,4,Atendimento incrível e produto top!,2024-12-19T00:00:00,2025-06-06T00:00:00
14517,12682,9458,4431,5,"Produto conforme descrito, embalagem perfeita.",2024-09-26T00:00:00,2025-08-14T00:00:00
14518,11090,14022,2295,3,Qualidade mediana pelo preço cobrado.,2026-04-27T00:00:00,2026-05-22T00:00:00
14519,10643,12938,4257,2,"Péssima experiência, não voltarei a comprar.",2026-03-21T00:00:00,2026-05-22T00:00:00
14520,969,8803,3721,4,"Ótimo custo-benefício, chegou antes do prazo.",2024-04-27T00:00:00,2025-07-01T00:00:00
14521,12535,6705,3235,4,"Muito satisfeito com a compra, recomendo!",2023-03-06T00:00:00,2024-01-22T00:00:00
14522,4609,12016,5509,5,Entrega rápida e produto de ótima qualidade.,2023-11-17T00:00:00,2024-10-15T00:00:00
14523,12610,11022,6515,5,"Muito satisfeito com a compra, recomendo!",2024-03-18T00:00:00,2025-12-08T00:00:00
14524,13727,2964,5569,5,Atendimento incrível e produto top!,2023-10-29T00:00:00,2023-10-29T00:00:00
14525,4385,1584,12855,5,Atendimento incrível e produto top!,2024-05-05T00:00:00,2026-03-02T00:00:00
14526,5055,7323,6846,4,Entrega rápida e produto de ótima qualidade.,2026-03-24T00:00:00,2026-05-29T00:00:00
14527,1936,4994,9540,1,"Produto com defeito, decepcionante.",2023-12-12T00:00:00,2025-04-25T00:00:00
14528,5169,12122,6353,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-12-31T00:00:00,2026-02-23T00:00:00
14529,9692,10217,13012,3,"Nada de mais, mas cumpre o que promete.",2025-12-27T00:00:00,2026-06-10T00:00:00
14530,362,7318,14038,5,Entrega rápida e produto de ótima qualidade.,2025-02-14T00:00:00,2025-05-04T00:00:00
14531,3159,11424,2282,5,"Produto conforme descrito, embalagem perfeita.",2023-03-01T00:00:00,2023-12-08T00:00:00
14532,13515,3315,5460,2,"Péssima experiência, não voltarei a comprar.",2024-03-06T00:00:00,2024-09-13T00:00:00
14533,10750,13846,10277,5,"Muito satisfeito com a compra, recomendo!",2026-04-13T00:00:00,2026-05-29T00:00:00
14534,6540,5287,14355,5,"Produto conforme descrito, embalagem perfeita.",2023-03-28T00:00:00,2025-10-08T00:00:00
14535,14255,8996,2653,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-11-15T00:00:00,2024-01-24T00:00:00
14536,9795,13353,3633,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-09-20T00:00:00,2024-10-08T00:00:00
14537,14493,11037,9483,3,"Poderia ter mais opções, mas está bom.",2024-05-16T00:00:00,2026-03-21T00:00:00
14538,14225,3146,6059,5,Entrega rápida e produto de ótima qualidade.,2025-01-02T00:00:00,2025-08-23T00:00:00
14539,12854,11819,4696,5,"Produto excelente, superou minhas expectativas!",2026-05-27T00:00:00,2026-05-28T00:00:00
14540,12114,2268,3557,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-05-31T00:00:00,2023-12-05T00:00:00
14541,180,7207,5728,5,Atendimento incrível e produto top!,2024-08-05T00:00:00,2025-08-13T00:00:00
14542,8305,11570,4038,3,"Produto ok, dentro do esperado.",2024-12-14T00:00:00,2026-01-04T00:00:00
14543,1797,12217,2937,4,"Muito satisfeito com a compra, recomendo!",2024-01-16T00:00:00,2025-09-17T00:00:00
14544,10564,7914,11574,4,Entrega rápida e produto de ótima qualidade.,2025-08-10T00:00:00,2025-11-26T00:00:00
14545,12538,9355,2109,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-03-02T00:00:00,2026-04-14T00:00:00
14546,6026,9987,5391,5,Entrega rápida e produto de ótima qualidade.,2024-08-03T00:00:00,2026-06-06T00:00:00
14547,1533,4277,498,1,Qualidade muito abaixo do esperado.,2026-05-28T00:00:00,2026-05-28T00:00:00
14548,13975,6411,13357,4,"Produto conforme descrito, embalagem perfeita.",2023-03-08T00:00:00,2023-05-26T00:00:00
14549,7480,10514,307,3,"Poderia ter mais opções, mas está bom.",2025-08-06T00:00:00,2025-11-07T00:00:00
14550,12764,1554,10528,3,Qualidade mediana pelo preço cobrado.,2025-06-01T00:00:00,2025-09-27T00:00:00
14551,2317,8407,9214,4,Comprei e já quero comprar de novo. Perfeito!,2024-10-21T00:00:00,2025-06-08T00:00:00
14552,3942,12530,14449,5,Comprei e já quero comprar de novo. Perfeito!,2023-03-04T00:00:00,2025-02-02T00:00:00
14553,10190,14407,14079,4,Comprei e já quero comprar de novo. Perfeito!,2025-07-16T00:00:00,2026-03-23T00:00:00
14554,7704,7904,4709,5,"Produto conforme descrito, embalagem perfeita.",2025-06-11T00:00:00,2026-01-23T00:00:00
14555,1569,1249,11382,5,"Produto excelente, superou minhas expectativas!",2023-12-09T00:00:00,2024-04-15T00:00:00
14556,14057,14523,1605,5,Entrega rápida e produto de ótima qualidade.,2024-08-17T00:00:00,2025-02-14T00:00:00
14557,744,9287,6369,5,Comprei e já quero comprar de novo. Perfeito!,2025-02-04T00:00:00,2025-04-27T00:00:00
14558,4373,199,13768,5,"Muito satisfeito com a compra, recomendo!",2023-06-03T00:00:00,2025-03-05T00:00:00
14559,1967,8239,6912,5,Atendimento incrível e produto top!,2026-04-08T00:00:00,2026-05-06T00:00:00
14560,3201,5735,8677,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-11-12T00:00:00,2024-01-06T00:00:00
14561,3688,8098,13175,5,"Produto conforme descrito, embalagem perfeita.",2024-12-12T00:00:00,2025-10-09T00:00:00
14562,12332,6488,4770,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-04-28T00:00:00,2025-08-20T00:00:00
14563,2223,514,3377,4,Atendimento incrível e produto top!,2023-07-11T00:00:00,2025-06-10T00:00:00
14564,8938,4099,3071,5,"Muito satisfeito com a compra, recomendo!",2025-12-05T00:00:00,2026-02-04T00:00:00
14565,13799,11135,6584,5,Comprei e já quero comprar de novo. Perfeito!,2023-09-26T00:00:00,2025-12-30T00:00:00
14566,7797,5354,10717,3,"Chegou no prazo, produto razoável.",2023-10-23T00:00:00,2024-11-14T00:00:00
14567,5294,5548,3156,1,"Não recomendo, produto diferente do anunciado.",2025-11-16T00:00:00,2026-04-05T00:00:00
14568,12418,10646,2184,2,"Péssima experiência, não voltarei a comprar.",2025-11-24T00:00:00,2026-04-29T00:00:00
14569,8854,3740,5813,4,"Produto excelente, superou minhas expectativas!",2024-08-24T00:00:00,2025-09-23T00:00:00
14570,9397,7718,4663,5,"Produto excelente, superou minhas expectativas!",2025-11-14T00:00:00,2026-01-08T00:00:00
14571,4507,10402,14076,3,"Chegou no prazo, produto razoável.",2023-03-22T00:00:00,2024-12-25T00:00:00
14572,12955,14183,8815,4,"Produto conforme descrito, embalagem perfeita.",2023-01-02T00:00:00,2023-08-02T00:00:00
14573,1365,4044,4688,2,Demorou muito para chegar e veio errado.,2024-09-07T00:00:00,2024-09-07T00:00:00
14574,1611,4485,11858,4,"Produto conforme descrito, embalagem perfeita.",2025-07-14T00:00:00,2026-01-14T00:00:00
14575,3357,584,3478,5,"Produto excelente, superou minhas expectativas!",2024-02-07T00:00:00,2024-05-15T00:00:00
14576,1185,3941,14103,3,"Poderia ter mais opções, mas está bom.",2025-10-15T00:00:00,2025-12-03T00:00:00
14577,7213,13576,5392,4,Entrega rápida e produto de ótima qualidade.,2023-11-23T00:00:00,2024-09-21T00:00:00
14578,14512,12187,2993,4,"Produto conforme descrito, embalagem perfeita.",2023-11-27T00:00:00,2025-10-09T00:00:00
14579,2418,14571,5149,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-01-24T00:00:00,2025-07-30T00:00:00
14580,14759,3776,1578,5,Entrega rápida e produto de ótima qualidade.,2025-04-15T00:00:00,2025-11-04T00:00:00
14581,12216,13887,4370,5,"Produto conforme descrito, embalagem perfeita.",2025-02-04T00:00:00,2025-12-18T00:00:00
14582,1530,1271,6789,5,"Produto conforme descrito, embalagem perfeita.",2024-08-17T00:00:00,2026-02-10T00:00:00
14583,6453,4560,6133,4,Entrega rápida e produto de ótima qualidade.,2023-02-28T00:00:00,2023-12-27T00:00:00
14584,9323,1844,9843,4,Atendimento incrível e produto top!,2026-04-10T00:00:00,2026-05-17T00:00:00
14585,10814,57,109,4,Atendimento incrível e produto top!,2024-06-09T00:00:00,2025-06-01T00:00:00
14586,11834,4579,10586,5,"Muito satisfeito com a compra, recomendo!",2026-04-23T00:00:00,2026-06-10T00:00:00
14587,13788,9688,3653,2,"Péssima experiência, não voltarei a comprar.",2025-07-03T00:00:00,2025-12-25T00:00:00
14588,6940,4056,1824,4,"Muito satisfeito com a compra, recomendo!",2026-02-16T00:00:00,2026-04-30T00:00:00
14589,14527,5499,8841,3,"Produto ok, dentro do esperado.",2025-05-29T00:00:00,2026-04-10T00:00:00
14590,3507,12256,325,2,Qualidade muito abaixo do esperado.,2024-10-22T00:00:00,2026-03-14T00:00:00
