id_fornecedor,nome_fornecedor,cnpj,email,telefone,logradouro,cidade,estado,cep,updated_at
11009,Abreu - ME,61.985.230/0001-41,erick47@barros.br,(021) 9796 2102,"Trecho Davi Luiz Jesus, 97",Sá,PB,87968138,2023-07-12T00:00:00
11010,Machado,28.547.630/0001-08,igor82@sales.com.br,+55 61 1801 6680,"Largo Theo Cassiano, 11",Barros,RR,17556-244,2025-02-03T00:00:00
11011,Correia,29.867.134/0001-96,luigi03@da.br,61 9051-4830,"Aeroporto Cardoso, 21",Casa Grande,PB,06038370,2025-06-23T00:00:00
11012,Mendes,72.581.369/0001-46,bella30@da.br,(061) 8054-9731,"Sítio de Cardoso, 22",Araújo,MS,06358321,2024-07-15T00:00:00
11013,Gonçalves - ME,04.351.678/0001-70,upimenta@albuquerque.gov.br,+55 51 0691 2466,"Chácara Gonçalves, 27",Lima,MG,09288-696,2023-12-05T00:00:00
11014,Aragão,12.406.598/0001-00,julianasouza@siqueira.br,+55 31 3469-4397,"Largo de Pacheco, 76",Porto Verde,MS,13314266,2026-03-29T00:00:00
11015,Sales S.A.,19.874.630/0001-13,rodriguesarthur-gabriel@ferreira.gov.br,(031) 2667 4033,"Travessa de Viana, 929",Moraes de Fernandes,RR,98201616,2023-09-11T00:00:00
11016,Fogaça Camargo - ME,97.123.068/0001-08,juliaborges@da.gov.br,+55 61 0729-1582,"Lago Melina Barbosa, 37",Vieira,AL,37925150,2023-08-24T00:00:00
11017,Farias S.A.,13.629.847/0001-81,rebeca49@novais.com.br,+55 71 5113 7685,"Sítio José Pedro da Paz, 66",Melo,MA,94139772,2023-06-18T00:00:00
11018,Pacheco Santos Ltda.,31.096.587/0001-08,aparecidamatteo@moraes.edu.br,(011) 5902 4252,"Área de Borges, 66",Fonseca,RR,50966690,2024-07-23T00:00:00
11019,da Costa S.A.,91.705.683/0001-38,joaquimda-luz@abreu.br,+55 (021) 1190 1946,"Residencial Paulo Cavalcanti, 76",Cavalcante,MT,24040-425,2025-06-10T00:00:00
11020,Macedo Alves - EI,57.360.249/0001-25,zcasa-grande@cassiano.com,0800 773 9260,"Morro Ramos, 54",Macedo do Norte,TO,74375-465,2024-11-04T00:00:00
11021,Cardoso S/A,20.394.186/0001-18,rioseduardo@vargas.com,(051) 7526 9163,"Travessa Melina Silveira, 1",Araújo,CE,48633-134,2023-07-15T00:00:00
11022,Oliveira,96.740.528/0001-76,joao-gabrielpires@camara.edu.br,+55 51 7417 8258,"Vereda de da Cruz, 6",Rodrigues do Campo,MA,28487-561,2024-02-05T00:00:00
11023,Sales Leão Ltda.,27.501.846/0001-61,souzaluiza@porto.net,+55 84 8390-3534,"Colônia Ana Luiza Viana, 20",Aragão,ES,19270130,2025-09-30T00:00:00
11024,Farias,81.276.405/0001-59,ana-carolina70@carvalho.com,(041) 7023-9729,"Loteamento Vinicius Fogaça, 597",Castro da Praia,SE,95960299,2023-06-12T00:00:00
11025,Fogaça - ME,36.152.840/0001-17,azevedomariana@pimenta.org,(041) 6151-0096,"Feira de Cardoso, 423",Brito da Praia,AP,13569195,2024-04-06T00:00:00
11026,Fernandes,36.094.752/0001-06,viananicole@da.org,(051) 8221-8227,"Sítio André Albuquerque, 79",Duarte Paulista,RO,87022447,2023-07-27T00:00:00
11027,Ribeiro,31.680.524/0001-02,smartins@silveira.com.br,21 4544-6921,"Núcleo Yuri Sá, 96",Gomes,SE,62900-918,2024-04-06T00:00:00
11028,Nunes,71.503.629/0001-00,isabellyda-costa@siqueira.net,51 8416 5754,"Parque de Rezende, 73",Alves de Minas,MA,75862024,2023-07-10T00:00:00
11029,Pastor,84.507.639/0001-58,rezendedavi-miguel@da.com,(041) 5279 6257,"Trevo Otto Fogaça, 44",Nogueira da Mata,MG,00228510,2023-02-16T00:00:00
11030,Moreira,37.594.812/0001-12,manuella16@farias.com,+55 (081) 5439 5878,"Viela de Nogueira, 65",Fonseca das Flores,PE,51049-840,2023-06-22T00:00:00
11031,Pastor,71.245.396/0001-85,da-conceicaojosue@sousa.net,(021) 5361 5425,"Lagoa Azevedo, 28",Cardoso de Casa Grande,RO,10683347,2023-06-03T00:00:00
11032,Ferreira,38.946.712/0001-70,da-cunharodrigo@sa.br,(011) 9726-6203,"Chácara Allana Vargas, 322",Farias do Norte,MG,20879738,2023-07-27T00:00:00
11033,Barros S.A.,56.204.739/0001-70,rcarvalho@da.gov.br,(011) 2854-9081,Lagoa Juliana Costela,Cavalcanti,SC,68056-704,2025-12-20T00:00:00
11034,Santos Peixoto - ME,39.875.621/0001-54,aragaocarolina@lima.br,0800-409-9293,"Loteamento de Leão, 7",Guerra da Prata,MT,64844-388,2025-02-10T00:00:00
11035,Camargo,25.697.408/0001-95,joao-pedro75@caldeira.edu.br,(051) 7653-9025,"Favela Carolina Pires, 91",das Neves,PR,35292692,2024-10-10T00:00:00
11036,Ribeiro Guerra - ME,06.431.295/0001-37,araujonicolas@cavalcanti.net,+55 (021) 4544 9931,"Viaduto de Fogaça, 3",Cavalcanti da Prata,PR,12718-385,2023-10-06T00:00:00
11037,Lima Almeida - EI,97.054.238/0001-31,leojesus@fonseca.com,71 2053-8765,"Rodovia Pedro Lucas Barbosa, 350",Barbosa,ES,84483108,2024-01-28T00:00:00
11038,Nascimento da Rosa - EI,36.419.780/0001-56,melinacardoso@vieira.org,0300-432-8110,"Loteamento Davi Lucca Rios, 45",Aragão Paulista,DF,76456343,2024-11-10T00:00:00
11039,Rios,26.914.783/0001-02,nina63@andrade.gov.br,0300 602 4515,"Fazenda Luna Costa, 493",Sá de Fonseca,AP,87381-952,2023-11-01T00:00:00
11040,Almeida Pastor e Filhos,10.786.239/0001-92,tpimenta@farias.edu.br,51 8920 8737,Colônia de Rezende,Pimenta de Goiás,RN,59802-074,2023-06-12T00:00:00
11041,Abreu,05.218.437/0001-10,anna-lizguerra@da.com.br,0300-801-2969,Favela Castro,da Cruz,TO,04763813,2024-09-13T00:00:00
11042,Castro,60.192.374/0001-88,das-nevesana-cecilia@jesus.br,+55 (081) 0793-1589,"Campo de Barros, 917",Pastor,RN,96526-950,2024-04-18T00:00:00
11043,Ribeiro S.A.,24.308.695/0001-31,vasconcelosbella@moura.br,51 0208 6204,"Ladeira Costela, 99",Pinto de Minas,PI,94991-428,2024-06-17T00:00:00
11044,Viana Barbosa Ltda.,45.260.378/0001-62,ccorreia@dias.org,+55 (021) 7870-8813,"Lago de Montenegro, 13",Moraes,ES,21904004,2025-08-16T00:00:00
11045,Casa Grande,34.206.857/0001-84,aragaokamilly@teixeira.br,+55 (021) 4900 1994,"Rua de Moreira, 57",Nunes,TO,75562714,2025-09-26T00:00:00
11046,da Cruz - ME,70.216.598/0001-36,andradeenzo-gabriel@fernandes.br,(084) 4524 3465,"Campo Isabela da Mota, 77",Câmara,MT,15805115,2026-01-21T00:00:00
11047,Campos S/A,21.869.435/0001-47,mathiascunha@da.org,+55 31 4651-5131,"Rua Emanuella Santos, 6",Moraes de Teixeira,RN,20252-219,2023-11-14T00:00:00
11048,Pinto,23.460.719/0001-00,julianacunha@rios.com,0300-374-0620,Esplanada de Cardoso,da Cunha,PI,88898463,2023-10-17T00:00:00
11049,da Rosa Ltda.,41.927.860/0001-52,marcelaporto@caldeira.com.br,(051) 2446-5197,"Via Vicente da Rosa, 968",Silva,MT,30525833,2023-06-12T00:00:00
11050,Souza S.A.,61.029.345/0001-62,raul17@da.net,0300-273-5011,"Alameda de Garcia, 63",Pinto da Mata,PI,37565119,2023-09-21T00:00:00
11051,Carvalho e Filhos,14.932.586/0001-37,araujocecilia@rezende.org,84 3048 0196,"Feira Juan Farias, 79",da Paz,RR,06072-214,2023-02-23T00:00:00
11052,Jesus - EI,70.948.352/0001-59,vferreira@souza.com.br,+55 81 8739-6632,"Loteamento Paulo Silva, 3",Abreu de Gonçalves,RJ,58949266,2025-12-02T00:00:00
11053,Garcia,30.847.296/0001-41,mnogueira@camargo.br,+55 71 9482 6348,"Rodovia de Costa, 62",Pimenta da Prata,RJ,59347-297,2023-02-19T00:00:00
11054,Câmara Moraes - ME,20.794.653/0001-05,csa@farias.com,+55 81 7390 5307,"Viaduto das Neves, 148",Leão Paulista,MT,45560936,2026-04-04T00:00:00
11055,Viana,68.415.203/0001-82,castroaugusto@pinto.com.br,+55 61 8099-8384,"Trecho de Nogueira, 8",Porto,DF,76965-871,2023-01-31T00:00:00
11056,Câmara,58.271.493/0001-84,oda-mata@brito.br,(084) 4022-8239,"Fazenda Câmara, 1",Castro Verde,MS,96855301,2025-09-18T00:00:00
11057,Fernandes - ME,91.756.842/0001-23,oliverribeiro@macedo.edu.br,+55 11 7938 7598,Vereda Matteo da Cunha,Alves Paulista,TO,24432-320,2025-11-22T00:00:00
11058,Almeida,28.153.749/0001-98,ocamara@sousa.org,+55 11 8500 0106,"Campo Dias, 9",Lopes do Sul,ES,72935872,2023-12-15T00:00:00
11059,Lopes,53.947.162/0001-06,kamillyviana@ramos.edu.br,(071) 4755-2775,"Vale de Mendes, 13",da Mata,SP,23143342,2026-05-09T00:00:00
11060,Sampaio Barbosa Ltda.,48.076.521/0001-59,laiscardoso@camargo.edu.br,0300-885-9751,"Campo de Cardoso, 14",Novaes,MA,42328-816,2024-11-23T00:00:00
11061,Nogueira,23.548.067/0001-60,alima@viana.com,+55 41 7393-9546,"Colônia Rios, 98",Melo Paulista,PB,19449599,2024-07-18T00:00:00
11062,Santos Melo S.A.,15.742.396/0001-10,cauefarias@rezende.org,0900-327-3415,"Viaduto de Rocha, 32",Aparecida Verde,PI,14099-622,2023-07-03T00:00:00
11063,Pastor,86.912.570/0001-73,costaemanuelly@da.com,+55 11 5389-8526,"Largo Albuquerque, 23",Ferreira,PB,14883-731,2023-07-10T00:00:00
11064,Castro S.A.,24.035.976/0001-68,marquesrebeca@viana.org,+55 (021) 7026-7273,"Colônia Barbosa, 11",Machado,AC,64023642,2024-11-03T00:00:00
11065,Farias Rodrigues - ME,47.538.602/0001-60,grios@macedo.edu.br,+55 71 8910 5430,"Trevo Melo, 960",Aparecida da Prata,RR,47875-053,2023-12-16T00:00:00
11066,Vieira S.A.,78.042.369/0001-54,vianaluiz-miguel@da.com,+55 11 8216 2178,"Condomínio Fogaça, 57",Leão de Garcia,MA,49345431,2025-07-20T00:00:00
11067,Jesus - ME,42.371.096/0001-44,ulima@macedo.com,+55 (051) 3517 7677,"Ladeira de Moraes, 5",Cavalcanti do Galho,AL,17402637,2024-08-10T00:00:00
11068,Viana,91.805.376/0001-29,qsampaio@lopes.gov.br,21 7167 5482,"Vila de Dias, 2",Cunha de Goiás,MS,03306397,2025-12-31T00:00:00
11069,Lima,36.217.054/0001-50,liz17@rios.com.br,81 6332-9449,"Vale Ribeiro, 617",Farias de da Costa,RS,92567287,2026-05-30T00:00:00
11070,Rios,31.276.849/0001-16,urezende@teixeira.com.br,+55 (011) 2589 4142,"Travessa Nathan Pimenta, 78",da Paz de Freitas,RN,23078690,2025-10-05T00:00:00
11071,Alves,53.072.496/0001-75,pirescaleb@rodrigues.com,+55 (031) 6981 7024,"Praça Cirino, 1",Albuquerque Verde,GO,90763804,2023-02-15T00:00:00
11072,Nogueira Ltda.,38.719.245/0001-46,barroshenry@borges.br,+55 21 7866-6593,"Passarela de Albuquerque, 12",Araújo,MT,17601700,2025-08-27T00:00:00
11073,Ribeiro,05.386.729/0001-61,isabellyaparecida@martins.com,0900-802-7103,"Vale Vitória Pacheco, 35",Melo,PI,89164-577,2024-05-05T00:00:00
11074,Casa Grande - ME,06.928.415/0001-06,lucas-gabrielbarros@da.edu.br,+55 (011) 9814-7756,"Via Cauê Montenegro, 699",Vargas Grande,PA,00134398,2025-06-03T00:00:00
11075,Campos - ME,02.456.197/0001-01,sarah23@teixeira.br,+55 (061) 4144-4806,Área Pedro Miguel Nunes,Cavalcante de Casa Grande,PR,34653-615,2024-08-12T00:00:00
11076,da Costa,94.256.380/0001-73,auroramachado@ferreira.com,(081) 0484-6415,"Via de Novais, 85",das Neves da Prata,MT,30438-479,2025-05-30T00:00:00
11077,Cassiano Rodrigues - EI,97.381.025/0001-14,lara01@farias.gov.br,(041) 7837-0159,"Viela Maria Fernanda da Cruz, 466",Sousa do Campo,BA,68041740,2025-09-12T00:00:00
11078,Nogueira,43.567.280/0001-27,ana-cecilia67@da.edu.br,(031) 3102 9863,"Chácara Valentim da Costa, 73",Dias,SC,59298-240,2023-08-16T00:00:00
11079,Pereira Pereira Ltda.,18.942.657/0001-33,liz94@gomes.com.br,+55 81 2718-8956,"Sítio Ian Costela, 17",Barbosa do Oeste,DF,81659799,2023-10-08T00:00:00
11080,Silva Rodrigues S/A,02.854.173/0001-00,joaosantos@da.gov.br,+55 41 4872 8720,"Conjunto Leão, 64",Moreira das Flores,PR,14504-721,2025-05-11T00:00:00
11081,Pinto,18.239.046/0001-23,fonsecajose-pedro@jesus.gov.br,84 0315 6664,"Lagoa de Macedo, 39",Pinto,SE,88542-557,2023-04-03T00:00:00
11082,Lopes Sales - ME,42.780.615/0001-28,alexandremelo@melo.com.br,0300 236 7918,"Sítio Lívia Sá, 4",Sá da Serra,PI,06306663,2023-09-05T00:00:00
11083,Moreira,32.674.910/0001-46,rnogueira@da.com.br,11 7966-3004,"Rua Souza, 604",Montenegro Paulista,CE,72647707,2024-12-10T00:00:00
11084,Vargas,96.832.401/0001-87,pmelo@da.gov.br,11 7424-4709,"Vila Bento Martins, 84",Souza de Campos,TO,69821-281,2023-04-05T00:00:00
11085,da Mota Rodrigues - ME,32.168.705/0001-09,ana-laurada-rosa@abreu.br,(084) 9708-0171,"Trevo Novaes, 98",Cavalcanti,MT,63921-044,2026-04-28T00:00:00
11086,Lima,65.248.709/0001-56,paulo28@rezende.gov.br,+55 51 6648 3822,"Vereda Oliveira, 7",Brito,AP,10649036,2023-05-31T00:00:00
11087,Nascimento,37.450.286/0001-17,diasana-clara@azevedo.com,+55 41 9704 1162,"Chácara Matteo Leão, 93",Aragão,ES,06711-848,2023-09-11T00:00:00
11088,Pinto,09.362.178/0001-57,labreu@marques.br,0500 991 5652,"Avenida de Novaes, 24",Costa,DF,19857194,2023-05-09T00:00:00
11089,Pires,53.289.410/0001-60,luisaporto@marques.net,+55 (081) 4386 0900,"Residencial Hadassa Duarte, 1",Barbosa de Guerra,ES,78427958,2023-05-13T00:00:00
11090,Silva S/A,54.891.362/0001-49,ana-liz34@fonseca.edu.br,(031) 6375-4812,Rodovia Leandro Freitas,Teixeira,AP,02032056,2023-12-30T00:00:00
11091,Cassiano,63.201.794/0001-71,bmonteiro@campos.br,+55 (041) 9736 8689,"Estrada Maysa Cunha, 78",Ramos de Lopes,RR,02490057,2025-11-10T00:00:00
11092,Nogueira,49.360.781/0001-14,gmachado@da.com.br,31 3363 1604,"Passarela Marques, 37",Rodrigues de Pinto,MG,23936-013,2023-10-31T00:00:00
11093,Lopes,89.346.210/0001-40,ravysouza@sousa.br,41 4410-9582,"Estrada Vasconcelos, 17",Dias,RJ,17794-781,2024-02-24T00:00:00
11094,Montenegro,92.687.403/0001-79,xmendes@goncalves.com,(071) 2734 8194,"Loteamento Fernandes, 26",Cunha,PI,05822-581,2025-06-07T00:00:00
11095,Vieira,78.460.315/0001-09,sporto@sousa.edu.br,+55 (051) 3078 0378,"Setor Liz Barbosa, 13",Teixeira,MS,42299-570,2024-02-21T00:00:00
11096,Rezende,81.092.345/0001-14,theo89@oliveira.br,+55 71 6107-7502,"Pátio Ian Martins, 38",Souza,DF,22514-186,2024-03-29T00:00:00
11097,Camargo Duarte Ltda.,49.653.210/0001-78,melissada-cunha@nunes.br,84 2677-8644,"Via Samuel Cavalcante, 68",Brito,PE,96005949,2023-10-30T00:00:00
11098,Cunha,12.786.543/0001-65,allanamelo@sousa.br,(041) 4789-1085,"Rodovia de Costa, 60",Sampaio,MS,33740-190,2025-10-31T00:00:00
11099,Barros Ramos - ME,40.913.825/0001-11,fcamargo@nunes.com.br,+55 (041) 1839-3131,"Rodovia Mateus Silveira, 48",Melo do Sul,RJ,61644-985,2025-10-10T00:00:00
11100,Aparecida,20.613.978/0001-36,da-costaana-julia@barros.br,11 3625 3382,"Núcleo de Novaes, 4",Sousa de Machado,AM,02498-083,2026-05-12T00:00:00
11101,Brito,35.789.061/0001-64,gabrielly46@costela.br,81 4034-0743,Área de Jesus,Correia,RN,12850262,2023-08-01T00:00:00
11102,Novaes,54.028.136/0001-39,vargasdavi-miguel@sales.br,41 6174-4129,"Ladeira Melo, 719",Sales do Campo,ES,83327287,2025-05-02T00:00:00
11103,Silveira,95.218.740/0001-05,kbarros@alves.org,21 5801-9950,"Rodovia Liam Andrade, 77",Rodrigues de Ramos,PE,12360-281,2025-09-10T00:00:00
11104,Fogaça,87.015.496/0001-55,ian90@pires.org,+55 (081) 8357 0371,"Colônia Rodrigues, 304",Alves,RJ,65618078,2024-06-11T00:00:00
11105,Souza - EI,91.630.742/0001-56,lunada-rosa@abreu.br,(084) 8285-7697,"Praça Diogo Carvalho, 35",Montenegro,AP,19063-875,2023-04-23T00:00:00
11106,Vargas S/A,36.841.950/0001-96,bmoreira@leao.com.br,71 0947 2298,"Lago de Mendes, 895",Carvalho,AL,11757557,2024-10-08T00:00:00
11107,Martins Castro S.A.,28.091.763/0001-04,amoraes@viana.edu.br,51 8679 3692,"Loteamento Gustavo Henrique Nogueira, 137",da Cunha da Praia,AM,35865687,2023-04-06T00:00:00
11108,Mendonça,35.086.294/0001-09,otto07@borges.br,51 5201 6782,"Distrito de Fernandes, 75",Marques,MA,54519259,2024-11-02T00:00:00
11109,Farias,43.587.621/0001-26,vieirasarah@sa.com.br,+55 51 6963 1316,"Campo de Castro, 29",Farias de Araújo,TO,62093-052,2023-11-08T00:00:00
11110,Costela Porto Ltda.,32.798.106/0001-79,vitoria62@freitas.com.br,21 8967-9608,"Recanto Marcela Campos, 4",Cavalcante,RS,03274-269,2025-06-07T00:00:00
11111,Campos,81.637.295/0001-03,nmarques@barbosa.com,(021) 3114 1367,"Recanto de Pinto, 45",Rodrigues,AP,14306-002,2023-09-09T00:00:00
11112,Pastor Andrade - EI,12.098.674/0001-50,casa-grandeleonardo@da.br,61 7401 3879,"Aeroporto Mendonça, 37",Fernandes,RN,77444-587,2024-03-25T00:00:00
11113,Andrade - EI,14.739.805/0001-66,sarafreitas@gomes.gov.br,(021) 9187 4761,"Colônia Carvalho, 9",Guerra do Norte,PR,31678-225,2025-04-30T00:00:00
11114,da Mata da Costa - EI,65.812.034/0001-26,vitor-hugopacheco@rocha.org,+55 (011) 2676-9790,"Campo Nunes, 35",Campos do Amparo,RR,92481-517,2026-03-16T00:00:00
11115,Barbosa,70.429.536/0001-02,acarvalho@sa.org,(071) 3060-8578,"Praia Lima, 216",Aragão,SC,25085-085,2023-05-25T00:00:00
11116,Cunha,04.583.976/0001-95,caldeiradavi-lucca@pastor.com,+55 11 5309 4387,Passarela da Paz,Ramos,SE,07487-512,2023-12-31T00:00:00
11117,Pereira,64.890.735/0001-10,josecampos@pereira.com,+55 51 5515 7943,"Estrada de da Conceição, 11",Marques de da Cunha,PR,78625277,2023-05-30T00:00:00
11118,Silva,82.951.736/0001-00,enovaes@macedo.br,71 8198-0557,"Estação de Abreu, 48",da Rocha,PA,64670575,2023-05-21T00:00:00
11119,Duarte - ME,85.927.630/0001-69,jesusnoah@pereira.com.br,+55 11 4830-4260,"Lago de da Cruz, 452",Pimenta da Mata,PE,92051-370,2025-04-02T00:00:00
11120,Fonseca Andrade - ME,68.457.932/0001-00,mcunha@silveira.com,84 7598-4874,Recanto de Silva,da Paz de Goiás,RJ,78633663,2023-10-04T00:00:00
11121,Azevedo,58.321.749/0001-10,camposlorena@siqueira.edu.br,+55 (061) 0373-6057,"Recanto Souza, 9",Camargo das Pedras,RO,79716834,2026-04-17T00:00:00
11122,Novais,01.672.594/0001-40,bentofreitas@dias.gov.br,41 3586-5103,"Setor Vinícius Albuquerque, 459",Sousa do Oeste,AL,55539162,2024-04-15T00:00:00
11123,Pereira,05.419.723/0001-43,zrios@vasconcelos.com,+55 (041) 2653-6498,"Passarela Heloisa Teixeira, 26",da Rosa Paulista,AL,05320181,2025-10-23T00:00:00
11124,Marques e Filhos,82.017.495/0001-26,emendonca@azevedo.com.br,71 0975 3541,"Largo de da Luz, 36",Souza das Pedras,AL,30725-023,2024-09-20T00:00:00
11125,Garcia - ME,72.438.915/0001-94,riosluiz-miguel@pires.br,(071) 7703 8988,"Viela Costa, 570",Freitas Verde,RN,05781-766,2025-07-29T00:00:00
11126,Dias,56.483.012/0001-79,acirino@mendes.edu.br,(051) 8585 8132,"Vale Leonardo Gomes, 2",Cavalcanti Verde,SE,38360-283,2023-11-01T00:00:00
11127,Casa Grande Câmara S.A.,40.135.687/0001-97,pedro-miguel32@peixoto.edu.br,+55 11 0874-2445,"Alameda Rafael Azevedo, 94",Almeida,MA,02455-705,2025-07-23T00:00:00
11128,Camargo,68.257.904/0001-30,luana36@da.gov.br,+55 71 3137-8835,"Distrito Maitê Novais, 32",da Mata da Serra,MS,37797778,2023-12-22T00:00:00
11129,Melo,92.385.417/0001-38,da-cunhaamanda@lima.com.br,(081) 9432-2036,Parque Costela,Araújo,MS,22382-275,2023-12-29T00:00:00
11130,Souza,24.809.516/0001-40,hadassa65@das.com.br,+55 61 1135 0440,"Feira Maria Laura Moreira, 59",Camargo,RN,63198-321,2024-07-01T00:00:00
11131,Caldeira,61.987.520/0001-24,bentoda-mota@moreira.com.br,+55 (021) 8051 7611,"Chácara Moura, 69",Oliveira,MT,27183302,2025-03-28T00:00:00
11132,Sales,16.842.307/0001-70,ana-lauracasa-grande@vasconcelos.net,+55 (061) 2967-2632,"Travessa de Fogaça, 410",Casa Grande de Campos,ES,40171261,2024-11-04T00:00:00
11133,Nogueira,81.420.976/0001-15,machadoheitor@pastor.com,+55 84 3773 0165,"Quadra da Conceição, 88",Jesus de Minas,PI,15528-235,2026-04-25T00:00:00
11134,Viana Siqueira S.A.,90.621.837/0001-40,julia62@sampaio.edu.br,+55 (081) 7310-4032,"Viaduto Eduardo Ferreira, 76",das Neves de da Cunha,MS,35094-437,2025-08-31T00:00:00
11135,Martins,40.381.762/0001-08,emanuellydas-neves@costa.gov.br,+55 (071) 7831-5519,"Distrito Raul Porto, 833",Peixoto de Goiás,CE,23264-244,2026-05-03T00:00:00
11136,Ribeiro Jesus Ltda.,57.104.689/0001-11,alopes@moreira.com,+55 51 5071 4666,"Quadra da Luz, 14",Lopes,RO,84778268,2023-07-14T00:00:00
11137,Borges,27.483.169/0001-04,dporto@marques.br,41 8113 6330,"Condomínio Castro, 64",Cavalcante,MG,10233024,2024-12-25T00:00:00
11138,Gomes Fernandes S.A.,90.546.127/0001-01,amoura@castro.gov.br,31 6604 0813,Avenida Caldeira,Ferreira,SC,92507-293,2023-05-20T00:00:00
11139,Ferreira,30.514.967/0001-52,julia16@guerra.net,0500 781 3150,"Trevo Gael Henrique Ribeiro, 2",Dias,PR,96250779,2023-04-05T00:00:00
11140,Cavalcanti S/A,41.026.589/0001-84,xpinto@martins.br,71 7794-2738,"Residencial da Mata, 87",das Neves de Alves,RO,03832866,2025-06-18T00:00:00
11141,da Rocha,50.162.978/0001-28,raquel69@vieira.com.br,(011) 1696-5248,"Estrada Isadora Guerra, 2",Castro,RR,03438900,2026-04-06T00:00:00
11142,da Conceição Mendonça S/A,86.754.310/0001-17,kpastor@silveira.br,+55 (031) 0546-6124,Campo Pacheco,Pastor,PI,17793-131,2024-11-23T00:00:00
11143,Pastor,34.257.069/0001-17,da-mataana-julia@rezende.br,+55 (081) 5846-8034,Vila de Alves,Duarte,AM,40811502,2024-07-10T00:00:00
11144,Oliveira,13.849.567/0001-89,nogueirafelipe@rezende.com.br,21 7248 4665,Trecho Calebe Fonseca,Rios,PA,44377-256,2023-08-13T00:00:00
11145,Guerra - EI,96.714.305/0001-34,kpinto@araujo.br,(061) 5142 6673,"Praça Dom Novais, 55",da Conceição do Oeste,PE,95129179,2025-02-21T00:00:00
11146,Martins,15.683.704/0001-83,camaraluiz-felipe@camara.com.br,+55 (071) 3878-0467,"Morro Théo da Rocha, 52",Pimenta da Praia,AP,77343-669,2024-11-01T00:00:00
11147,Guerra Martins S/A,98.270.513/0001-17,lorenacassiano@farias.br,+55 84 6891 3140,"Rua da Paz, 17",da Rosa,PB,38751-206,2024-11-16T00:00:00
11148,Porto,26.104.857/0001-45,pastormathias@azevedo.br,0800 937 7721,"Estrada de Rezende, 93",Barros de Goiás,DF,89067-336,2025-01-15T00:00:00
11149,Pastor Ferreira Ltda.,19.654.870/0001-02,ssilveira@ferreira.br,+55 (084) 9341 8128,"Vila Caroline Sales, 14",Fernandes de Minas,PB,01220-577,2025-03-02T00:00:00
11150,Caldeira das Neves - EI,84.629.071/0001-48,rafaelapimenta@fernandes.br,+55 71 7520 5868,"Estrada de Castro, 56",Peixoto,AC,27918097,2025-11-28T00:00:00
11151,Moreira Pastor Ltda.,59.308.146/0001-41,leosa@lopes.org,(031) 4215-9080,"Morro da Cunha, 380",Peixoto,SE,76973-219,2024-03-15T00:00:00
11152,Barbosa,23.917.485/0001-88,luiz-fernandosousa@sales.com,61 4380 7125,"Ladeira Francisco Casa Grande, 16",da Paz,PA,61983515,2025-02-18T00:00:00
11153,da Paz,91.457.028/0001-08,ana-ceciliamontenegro@lima.br,21 3803 6886,"Vereda de Campos, 89",Almeida do Galho,SE,18162-037,2023-09-26T00:00:00
11154,Duarte,67.021.539/0001-06,guerraleonardo@moraes.gov.br,+55 31 2722-5736,"Colônia de da Rosa, 528",Peixoto do Sul,TO,58953455,2023-04-20T00:00:00
11155,Cirino Ltda.,81.650.729/0001-05,maria-vitorianunes@casa.edu.br,+55 51 5996 0085,Núcleo Daniela Ramos,das Neves do Amparo,PI,23980-404,2025-02-28T00:00:00
11156,Pereira,91.820.573/0001-17,antoniovasconcelos@caldeira.edu.br,(084) 7416-5139,"Distrito Correia, 9",Albuquerque do Norte,RN,01060-544,2024-11-18T00:00:00
11157,Guerra,68.034.752/0001-07,yanvieira@azevedo.com,21 9801-0363,"Campo de Andrade, 74",da Cruz,PB,39797235,2025-10-11T00:00:00
11158,Cavalcante Machado S/A,43.597.168/0001-39,andradeotavio@martins.com.br,+55 (041) 7965-8668,"Núcleo Valentim Santos, 34",Machado,PB,95926-216,2025-05-09T00:00:00
